"","line","movie"
"28116","               The parents both work, and the","Parasite"
"28117","               kids are at school most of the","Parasite"
"28118","               day, which should have made them","Parasite"
"28119","               ideal housemates for me. But","Parasite"
"28120","               unfortunately they have a live-in","Parasite"
"28121","               maid, and I risk my life every","Parasite"
"28122","               night for the tiny window of","Parasite"
"28123","               opportunity I have to venture","Parasite"
"28124","               outside.","Parasite"
"28125","","Parasite"
"28126","      Ki-Tek carefully opens the fridge, and a cool shaft of light","Parasite"
"28127","      hits his face. Inside we see --","Parasite"
"28128","","Parasite"
"28129","      Tofu, sausage, Korean gochujang paste, Japanese natto beans...","Parasite"
"28130","","Parasite"
"28131","                         KI-TEK (V.O.)","Parasite"
"28132","               Luckily, Germans don’t only eat","Parasite"
"28133","               German food. I thought I would","Parasite"
"28134","               have to eat sausage and beer for","Parasite"
"28135","               the rest of my life.","Parasite"
"28136","","Parasite"
"28137","      Ki-Tek takes a little of each food and puts them in Kun-Sae’s","Parasite"
"28138","      old plastic container when, through his peripheral vision, he","Parasite"
"28139","      sees --","Parasite"
"28140","","Parasite"
"28141","      Something moving in the garden!","Parasite"
"28142","","Parasite"
"28143","      Ki-Tek nearly jumps out of his skin.   He quickly turns only to","Parasite"
"28144","      realize --","Parasite"
"28145","                                                               138.","Parasite"
"28146","","Parasite"
"28147","      It was his own reflection in the living room window.   He stares","Parasite"
"28148","      at the pale ghost for a long moment.","Parasite"
"28149","","Parasite"
"28150","","Parasite"
"28151","151   INT. MANSION - SECRET ROOM                                   151","Parasite"
"28152","","Parasite"
"28153","      -- Ki-Tek eats tofu in the dark corner.   Above the long beard,","Parasite"
"28154","      we see his dull, soulless eyes.","Parasite"
"28155","","Parasite"
"28156","                         KI-TEK (V.O.)","Parasite"
"28157","               When you’re in here, you lose your","Parasite"
"28158","               sense of reality.","Parasite"
"28159","","Parasite"
"28160","      -- Ki-Tek lies motionless on Kun-Sae’s cot. His breathing is","Parasite"
"28161","      so faint that we almost can’t tell he’s alive.","Parasite"
"28162","","Parasite"
"28163","                         KI-TEK (V.O.)","Parasite"
"28164","               But today was a good day.   I wrote","Parasite"
"28165","               this letter to you.","Parasite"
"28166","","Parasite"
"28167","      -- Ki-Tek gets up and walks over to the light switches.","Parasite"
"28168","      Looking at his Morse-code-coverted letter, he starts turning","Parasite"
"28169","      the switches on and off. As he sends his coded message to the","Parasite"
"28170","      outside world, we very slowly --","Parasite"
"28171","","Parasite"
"28172","      FADE TO BLACK.","Parasite"
"28173","","Parasite"
"28174","                         KI-TEK (V.O.)","Parasite"
"28175","               Take care, Son.","Parasite"
"28176","","Parasite"
"28177","","Parasite"
"28178","152   EXT. KI-WOO’S NEIGHBORHOOD - ALLEY - EARLY MORNING           152","Parasite"
"28179","","Parasite"
"28180","      Ki-Woo runs as fast as he can through the alley, chest bursting","Parasite"
"28181","      with excitement. His breath creates a trail of mist as he","Parasite"
"28182","      passes the lights of nearby semi-basement apartments.","Parasite"
"28183","","Parasite"
"28184","","Parasite"
"28185","153   INT. SEMI-BASEMENT - LIVING ROOM - EARLY MORNING             153","Parasite"
"28186","","Parasite"
"28187","      An out-of-breath Ki-Woo runs into the apartment and immediately","Parasite"
"28188","      picks up a used piece of paper. He doesn’t even bother to take","Parasite"
"28189","      his coat off.","Parasite"
"28190","","Parasite"
"28191","      He sits at the kitchen table and starts writing furiously.","Parasite"
"28192","","Parasite"
"28193","      As CAMERA TRACKS IN on his quickly moving hand --","Parasite"
"28194","","Parasite"
"28195","      Begin SENTIMENTAL MUSIC.","Parasite"
"28196","                                                               139.","Parasite"
"28197","","Parasite"
"28198","154   INT. SEMI-BASEMENT - EARLY MORNING                             154","Parasite"
"28199","","Parasite"
"28200","      We MOVE IN on Ki-Woo’s sleeping face. He looks happy.   Tightly","Parasite"
"28201","      held in his hand is the letter he just wrote.","Parasite"
"28202","","Parasite"
"28203","      His eyelids flutter lightly.   He must be dreaming.","Parasite"
"28204","","Parasite"
"28205","      We hear KI-WOO’S VOICE reading the letter --","Parasite"
"28206","","Parasite"
"28207","                           KI-WOO (V.O.)","Parasite"
"28208","               Father.    Today I made a plan.","Parasite"
"28209","","Parasite"
"28210","","Parasite"
"28211","155   EXT. STREAM - DAY                                              155","Parasite"
"28212","","Parasite"
"28213","      We witness the moment when the VIEWING STONE was first","Parasite"
"28214","      discovered. A PAIR OF HANDS pick up the rock from a beautiful,","Parasite"
"28215","      pristine stream.","Parasite"
"28216","","Parasite"
"28217","                         KI-WOO (V.O.)","Parasite"
"28218","               A long-term plan.","Parasite"
"28219","","Parasite"
"28220","","Parasite"
"28221","156   EXT. RICH NEIGHBORHOOD - DAY                                   156","Parasite"
"28222","","Parasite"
"28223","      Ki-Woo walks up the hill of the wealthy neighborhood.   He’s","Parasite"
"28224","      older. Dressed in a nice suit and tie.","Parasite"
"28225","","Parasite"
"28226","                         KI-WOO (V.O.)","Parasite"
"28227","               I’m going to make a lot of money.","Parasite"
"28228","","Parasite"
"28229","","Parasite"
"28230","157   EXT. MANSION GATE - DAY                                        157","Parasite"
"28231","","Parasite"
"28232","      Ki-Woo is at the mansion. The one that at different points","Parasite"
"28233","      belonged to the Parks, the German family, and Namgoong Hyunja.","Parasite"
"28234","      He walks up to the gate with a few REAL ESTATE AGENTS.","Parasite"
"28235","","Parasite"
"28236","                         KI-WOO (V.O.)","Parasite"
"28237","               First I’ll need to go to college.","Parasite"
"28238","               Then I’ll get a job and get","Parasite"
"28239","               married. But ultimately, I want","Parasite"
"28240","               to get rich.","Parasite"
"28241","","Parasite"
"28242","","Parasite"
"28243","158   EXT. MANSION - GARDEN - DAY                                    158","Parasite"
"28244","","Parasite"
"28245","      -- A FEMALE REAL ESTATE AGENT shows Ki-Woo the garden. Ki-Woo","Parasite"
"28246","      stands in the sunlight and looks up at the majestic trees.","Parasite"
"28247","","Parasite"
"28248","                         KI-WOO (V.O.)","Parasite"
"28249","               And when I get rich, I will buy","Parasite"
"28250","               this house.","Parasite"
"28251","                                                               140.","Parasite"
"28252","","Parasite"
"28253","      -- As PROFESSIONAL MOVERS carry boxes into the house, two","Parasite"
"28254","      people step into the living room --","Parasite"
"28255","","Parasite"
"28256","      Ki-Woo and Chung-Sook.","Parasite"
"28257","","Parasite"
"28258","      Outside the window, we see a WOMAN and a GIRL -- Ki-Woo’s wife","Parasite"
"28259","      and daughter? -- playing in the garden.","Parasite"
"28260","","Parasite"
"28261","                         KI-WOO (V.O.)","Parasite"
"28262","               We’ll pick a sunny day to move in.","Parasite"
"28263","","Parasite"
"28264","      -- Everything has been unpacked and put in place.   The Movers","Parasite"
"28265","      leave, and only Ki-Woo and his family remain.","Parasite"
"28266","","Parasite"
"28267","      They are enjoying the sun at the patio table.   Ki-Woo turns","Parasite"
"28268","      toward the house.","Parasite"
"28269","","Parasite"
"28270","                          KI-WOO (V.O.)","Parasite"
"28271","               Then all you have to do is walk up","Parasite"
"28272","               the stairs.","Parasite"
"28273","","Parasite"
"28274","      He’s looking at the kitchen. Late afternoon rays lean into it","Parasite"
"28275","      at a low angle. We hear FOOTSTEPS coming from the basement","Parasite"
"28276","      stairs.","Parasite"
"28277","","Parasite"
"28278","      CAMERA MOVES IN, and we see a faint glimpse of someone coming","Parasite"
"28279","      up the stairs. Ki-Tek?","Parasite"
"28280","","Parasite"
"28281","                         KI-WOO","Parasite"
"28282","               Come out, Dad.","Parasite"
"28283","","Parasite"
"28284","      Then at last --","Parasite"
"28285","","Parasite"
"28286","      Ki-Tek walks out into the bright garden. Buckets of sunlight","Parasite"
"28287","      wash away years of darkness. He hugs his family. An emotional","Parasite"
"28288","      reunion.","Parasite"
"28289","","Parasite"
"28290","      As SENTIMENTAL MUSIC swells into a climax --","Parasite"
"28291","","Parasite"
"28292","                                                             SMASH TO:","Parasite"
"28293","","Parasite"
"28294","","Parasite"
"28295","159   EXT. HILL - LATE EVENING                                       159","Parasite"
"28296","","Parasite"
"28297","      Cold. Windy. The sun is dropping fast. Ki-Woo is on the","Parasite"
"28298","      mountain again looking through the telescope.","Parasite"
"28299","","Parasite"
"28300","      He puts it down and looks into the distance.","Parasite"
"28301","","Parasite"
"28302","                         KI-WOO (V.O.)","Parasite"
"28303","               But I have a problem, Father -- I","Parasite"
"28304","               have no idea how to get this","Parasite"
"28305","               letter to you.","Parasite"
"28306","                                                          141.","Parasite"
"28307","","Parasite"
"28308","We see the Park mansion far away. Surrounded by countless","Parasite"
"28309","other mansions. Lights turn on and off across the","Parasite"
"28310","neighborhood. It’s as if the houses are trying to talk to us.","Parasite"
"28311","","Parasite"
"28312","Ki-Woo’s nose is bright red from the cold.   His eyes brim with","Parasite"
"28313","tears.","Parasite"
"28314","","Parasite"
"28315","Sharp wind cuts up his breath as soon as it mists in the air.","Parasite"
"28316","As the wind continues to howl --","Parasite"
"28317","","Parasite"
"28318","                                                FADE TO BLACK.","Parasite"
"28319","","Parasite"
"28320","OVER BLACK --","Parasite"
"28321","","Parasite"
"28322","MUSIC plays.    Bright, but with an undertone of hopelessness.","Parasite"
"28323","","Parasite"
"28324","","Parasite"
"28325","                         The End","Parasite"
"28326","NEONratedAwards.com","Parasite"
"28327","T H E   I R I S H M A N","The Irishman"
"28328","","The Irishman"
"28329","","The Irishman"
"28330","","The Irishman"
"28331","","The Irishman"
"28332","      Screenplay","The Irishman"
"28333","           by","The Irishman"
"28334","    Steven Zaillian","The Irishman"
"28335","","The Irishman"
"28336","","The Irishman"
"28337","","The Irishman"
"28338","","The Irishman"
"28339","                          FINAL SHOOTING SCRIPT","The Irishman"
"28340","                                                          1","The Irishman"
"28341","","The Irishman"
"28342","","The Irishman"
"28343","SOMEONE’S POV - MAYBE OURS","The Irishman"
"28344","","The Irishman"
"28345","Moving along a hallway of an ASSISTED LIVING FACILITY,","The Irishman"
"28346","past doors - some open, some closed - as if looking for","The Irishman"
"28347","somebody - and maybe not for benign reasons.","The Irishman"
"28348","","The Irishman"
"28349","                        FRANK V/O","The Irishman"
"28350","          When I was young, I thought house","The Irishman"
"28351","          painters painted houses.","The Irishman"
"28352","","The Irishman"
"28353","We glimpse some of the elderly men and women in the","The Irishman"
"28354","rooms, but like everyone else in their lives, disregard","The Irishman"
"28355","them and keep looking for someone else.","The Irishman"
"28356","","The Irishman"
"28357","                        FRANK V/O","The Irishman"
"28358","          What did I know?","The Irishman"
"28359","","The Irishman"
"28360","We turn a corner into another hallway, keep looking -","The Irishman"
"28361","","The Irishman"
"28362","                        FRANK V/O","The Irishman"
"28363","          I was a working guy.","The Irishman"
"28364","","The Irishman"
"28365","We drift into a rec room where more elderly men and women","The Irishman"
"28366","watch TV, play cards, stare off at nothing -","The Irishman"
"28367","","The Irishman"
"28368","                        FRANK V/O","The Irishman"
"28369","          A business agent for Teamster","The Irishman"
"28370","          Local One-O-Seven out of South","The Irishman"
"28371","          Philadelphia...","The Irishman"
"28372","","The Irishman"
"28373","We approach a particular man sitting apart from the","The Irishman"
"28374","others in a wheelchair. He’s about 80, better dressed","The Irishman"
"28375","than everyone else here, white dress shirt, cuffs","The Irishman"
"28376","monogrammed FJS, dark slacks, aviator sunglasses.","The Irishman"
"28377","","The Irishman"
"28378","                        FRANK (IN SYNC)","The Irishman"
"28379","          One of a thousand working","The Irishman"
"28380","          stiffs...","The Irishman"
"28381","","The Irishman"
"28382","This is who we’ve been looking for - Frank Sheeran -","The Irishman"
"28383","perhaps to kill him. But he pays no attention to us,","The Irishman"
"28384","even as we come in close enough to see his gold watch","The Irishman"
"28385","encircled with diamonds, and the distinctive ring made","The Irishman"
"28386","from a gold coin on a finger.","The Irishman"
"28387","","The Irishman"
"28388","","The Irishman"
"28389","INT. EMPTY HOUSE - A BLANK WALL - DAY","The Irishman"
"28390","","The Irishman"
"28391","We see a young man’s hand with the same gold and diamond","The Irishman"
"28392","encrusted watch and diamond pinky ring raise a gun at an","The Irishman"
"28393","unseen target.","The Irishman"
"28394","","The Irishman"
"28395","                        FRANK (IN SYNC)","The Irishman"
"28396","          ... until I wasn’t anymore...","The Irishman"
"28397","                                                          2","The Irishman"
"28398","","The Irishman"
"28399","","The Irishman"
"28400","TWO QUICK GUNSHOTS to the back of an UNKNOWN MAN’S head.","The Irishman"
"28401","","The Irishman"
"28402","The blank wall explodes in red, as though a bucket of","The Irishman"
"28403","blood had been thrown against it. The blood begins to","The Irishman"
"28404","slowly ooze down the wall covering it with red streaks.","The Irishman"
"28405","","The Irishman"
"28406","                        FRANK (IN SYNC)","The Irishman"
"28407","          ... And started painting houses","The Irishman"
"28408","          myself.","The Irishman"
"28409","","The Irishman"
"28410","","The Irishman"
"28411","INT. ASSISTED LIVING FACILITY - DAY - 2000","The Irishman"
"28412","","The Irishman"
"28413","BACK in the ASSISTED LIVING FACILITY, Frank gives us a","The Irishman"
"28414","moment to grasp what he’s said. Then:","The Irishman"
"28415","","The Irishman"
"28416","                        FRANK","The Irishman"
"28417","          In this particular matter, the","The Irishman"
"28418","          whole thing was built around the","The Irishman"
"28419","          wedding.","The Irishman"
"28420","","The Irishman"
"28421","","The Irishman"
"28422","INT. FRANK’S HOUSE - MORNING - 1975","The Irishman"
"28423","","The Irishman"
"28424","A wedding invitation sits on a bureau next to Frank’s","The Irishman"
"28425","gold watch.","The Irishman"
"28426","","The Irishman"
"28427","                        FRANK (IN SYNC)","The Irishman"
"28428","          Bill Bufalino’s daughter was","The Irishman"
"28429","          getting married in Detroit.","The Irishman"
"28430","","The Irishman"
"28431","Frank puts the watch on his wrist. The gold ring is on","The Irishman"
"28432","his finger next to his wedding band. He’s quite a bit","The Irishman"
"28433","younger than when we saw him at the assisted living","The Irishman"
"28434","facility. About 55.","The Irishman"
"28435","","The Irishman"
"28436","                        FRANK (IN SYNC)","The Irishman"
"28437","          Bill was a Teamster lawyer, but","The Irishman"
"28438","          more important, he was Russell","The Irishman"
"28439","          Bufalino’s cousin.","The Irishman"
"28440","","The Irishman"
"28441","He zips a suit and shirt into a garment bag like a body","The Irishman"
"28442","in a body bag.","The Irishman"
"28443","","The Irishman"
"28444","","The Irishman"
"28445","EXT. FRANK’S HOUSE - MORNING - 1975","The Irishman"
"28446","","The Irishman"
"28447","Frank arranges luggage in the trunk of his black Lincoln","The Irishman"
"28448","Continental, leaving a space for more.","The Irishman"
"28449","","The Irishman"
"28450","                        FRANK V/O","The Irishman"
"28451","          Russell didn’t want to fly.   He","The Irishman"
"28452","          wanted to take care of some","The Irishman"
"28453","          business along the way.","The Irishman"
"28454","                        (MORE)","The Irishman"
"28455","                                                          3","The Irishman"
"28456","","The Irishman"
"28457","                        FRANK V/O (CONT'D)","The Irishman"
"28458","          Business in Russell’s case means","The Irishman"
"28459","          one thing: collecting money. So","The Irishman"
"28460","          we’d drive. Him and his wife","The Irishman"
"28461","          Carrie and me and Irene.","The Irishman"
"28462","","The Irishman"
"28463","","The Irishman"
"28464","INT. FRANK’S HOUSE - MORNING - 1975","The Irishman"
"28465","","The Irishman"
"28466","While his wife Irene talks on the kitchen phone to","The Irishman"
"28467","Russell’s wife Carrie about what to wear, Frank marks","The Irishman"
"28468","towns on a AAA map of the eastern states that he knows","The Irishman"
"28469","Russell will want to stop.","The Irishman"
"28470","","The Irishman"
"28471","                        FRANK V/O","The Irishman"
"28472","          We’d take 476 out of Philly up to","The Irishman"
"28473","          Pittston - then I-80 West through","The Irishman"
"28474","          the rest of Pennsylvania - across","The Irishman"
"28475","          Ohio to Toledo - then 75 North to","The Irishman"
"28476","          Detroit.","The Irishman"
"28477","","The Irishman"
"28478","","The Irishman"
"28479","EXT. BUFALINO’S HOUSE - PITTSTON, PA - DAY - 1975","The Irishman"
"28480","","The Irishman"
"28481","Irene and Carrie smoke cigarettes on the sidewalk","The Irishman"
"28482","outside a modest suburban house while Frank and Russell","The Irishman"
"28483","Bufalino add his and his wife’s luggage to the trunk.","The Irishman"
"28484","Russell’s about 15 years older than Frank.","The Irishman"
"28485","","The Irishman"
"28486","                        FRANK V/O","The Irishman"
"28487","          It was gonna take three days with","The Irishman"
"28488","          all the business breaks and","The Irishman"
"28489","          cigarette stops since Russell","The Irishman"
"28490","          didn’t allow smoking in the car.","The Irishman"
"28491","          He says Jimmy Blue Eyes and Meyer","The Irishman"
"28492","          Lansky convinced him to stop when","The Irishman"
"28493","          they were getting kicked out of","The Irishman"
"28494","          their casinos in Cuba and getting","The Irishman"
"28495","          shot at by Castro. I don’t know.","The Irishman"
"28496","          It might have been one of those:","The Irishman"
"28497","          “Please-God-if-I-ever-get-out-of-","The Irishman"
"28498","          this-alive-I’ll-never-smoke-again-","The Irishman"
"28499","          things”, but I do know that from","The Irishman"
"28500","          Castro on Russ wouldn’t let","The Irishman"
"28501","          anybody smoke in the car, even","The Irishman"
"28502","          Carrie.","The Irishman"
"28503","","The Irishman"
"28504","","The Irishman"
"28505","INT. FRANK’S LINCOLN - WILKES-BARRE - DAY - 1975","The Irishman"
"28506","","The Irishman"
"28507","Frank drives along a city street with Russell in front,","The Irishman"
"28508","the women in back, Carrie putting on some lipstick.","The Irishman"
"28509","","The Irishman"
"28510","                        CARRIE","The Irishman"
"28511","          Can we stop soon?","The Irishman"
"28512","                                                        4","The Irishman"
"28513","","The Irishman"
"28514","","The Irishman"
"28515","                        BUFALINO","The Irishman"
"28516","          We’re not even to the highway.","The Irishman"
"28517","","The Irishman"
"28518","                        CARRIE","The Irishman"
"28519","          You won’t stop on the highway.","The Irishman"
"28520","","The Irishman"
"28521","                        BUFALINO","The Irishman"
"28522","          It’s not safe to stop on the","The Irishman"
"28523","          highway.","The Irishman"
"28524","","The Irishman"
"28525","                        CARRIE","The Irishman"
"28526","          Then we’ll smoke in the car.","The Irishman"
"28527","","The Irishman"
"28528","                        BUFALINO","The Irishman"
"28529","          The smoke’s bad for my cataracts.","The Irishman"
"28530","","The Irishman"
"28531","                        CARRIE","The Irishman"
"28532","          I’ll crack the window.","The Irishman"
"28533","","The Irishman"
"28534","                        BUFALINO","The Irishman"
"28535","          Carrie - I made a vow.","The Irishman"
"28536","","The Irishman"
"28537","                        CARRIE","The Irishman"
"28538","          And I can’t smoke in the car?","The Irishman"
"28539","","The Irishman"
"28540","                        BUFALINO","The Irishman"
"28541","          Or on the highway.","The Irishman"
"28542","","The Irishman"
"28543","Carrie isn’t having it; snaps open her little gold lamé","The Irishman"
"28544","cigarette clutch. She cracks the window. Russell glances","The Irishman"
"28545","over at Frank through his thick glasses and sighs.","The Irishman"
"28546","","The Irishman"
"28547","","The Irishman"
"28548","EXT. HIGHWAY I-80 - DAY - 1975","The Irishman"
"28549","","The Irishman"
"28550","While Irene and Carrie sit on a guard rail smoking,","The Irishman"
"28551","Russell leans on the hood looking off at cars and trucks","The Irishman"
"28552","driving past. Frank comes over.","The Irishman"
"28553","","The Irishman"
"28554","                        FRANK","The Irishman"
"28555","          You see where we are?","The Irishman"
"28556","","The Irishman"
"28557","                        BUFALINO","The Irishman"
"28558","          What are the odds?","The Irishman"
"28559","","The Irishman"
"28560","They regard the unremarkable surroundings like they","The Irishman"
"28561","weren’t so unremarkable, including a Stuckey’s/Texaco gas","The Irishman"
"28562","station up the road. A tractor-trailer roars past and -","The Irishman"
"28563","","The Irishman"
"28564","","The Irishman"
"28565","INT/EXT. HIGHWAY I-80 - DAY - 1956","The Irishman"
"28566","","The Irishman"
"28567","Frank, in his 30s, behind the wheel of a refrigerated","The Irishman"
"28568","truck.","The Irishman"
"28569","                                                        5","The Irishman"
"28570","","The Irishman"
"28571","","The Irishman"
"28572","He’s driving on the same highway he’ll drive to Detroit","The Irishman"
"28573","on twenty-some years later with Russell and their wives,","The Irishman"
"28574","when the engine starts making noises it shouldn’t. Up","The Irishman"
"28575","ahead through the windshield is the same Stuckey’s-Texaco","The Irishman"
"28576","station -","The Irishman"
"28577","","The Irishman"
"28578","","The Irishman"
"28579","EXT. STUCKEY’S/TEXACO GAS STATION - I-80 - DAY - 1956","The Irishman"
"28580","","The Irishman"
"28581","Frank has the truck’s hood open and is listening to the","The Irishman"
"28582","misfiring engine. He has a cloth tool kit, with various","The Irishman"
"28583","sized wrenches, open on the truck’s fender. Russell - who","The Irishman"
"28584","he doesn’t know yet - appears out of nowhere wearing no","The Irishman"
"28585","glasses.","The Irishman"
"28586","","The Irishman"
"28587","                        BUFALINO","The Irishman"
"28588","          What’s the matter, kid?","The Irishman"
"28589","","The Irishman"
"28590","                          FRANK","The Irishman"
"28591","          I don’t know.    Sounds funny.","The Irishman"
"28592","","The Irishman"
"28593","Frank runs the engine manually from under the hood as","The Irishman"
"28594","Russell listens.","The Irishman"
"28595","","The Irishman"
"28596","                        BUFALINO","The Irishman"
"28597","               (finally)","The Irishman"
"28598","          It’s your timing chain.","The Irishman"
"28599","","The Irishman"
"28600","He selects a wrench from Frank’s tools and makes an","The Irishman"
"28601","adjustment.","The Irishman"
"28602","","The Irishman"
"28603","In a few moments the engine is sounding normal again.","The Irishman"
"28604","","The Irishman"
"28605","                        BUFALINO","The Irishman"
"28606","          This fix won’t last forever.","The Irishman"
"28607","","The Irishman"
"28608","Russell wipes his hands on a rag and heads off.","The Irishman"
"28609","","The Irishman"
"28610","                        FRANK","The Irishman"
"28611","          Jeezus! Thanks. What do I owe you?","The Irishman"
"28612","","The Irishman"
"28613","Russell waves back, ‘nothing,’ and Frank watches him walk","The Irishman"
"28614","into the gas station.","The Irishman"
"28615","","The Irishman"
"28616","                        FRANK (IN SYNC)","The Irishman"
"28617","          I thought maybe he owned the gas","The Irishman"
"28618","          station. He owned something, you","The Irishman"
"28619","          could tell.","The Irishman"
"28620","","The Irishman"
"28621","","The Irishman"
"28622","INT. ASSISTED LIVING FACILITY - DAY - 2000","The Irishman"
"28623","","The Irishman"
"28624","Frank where we left him, in the wheelchair in the rec","The Irishman"
"28625","room with his aviator glasses.","The Irishman"
"28626","                                                        6","The Irishman"
"28627","","The Irishman"
"28628","","The Irishman"
"28629","                        FRANK","The Irishman"
"28630","          It turns out he owned the whole","The Irishman"
"28631","          road.","The Irishman"
"28632","","The Irishman"
"28633","","The Irishman"
"28634","INT. MOTHER OF SORROWS CHURCH - DAY - 1950","The Irishman"
"28635","","The Irishman"
"28636","A priest performs a baptism. Frank and his first wife","The Irishman"
"28637","Mary’s second daughter, Peggy.","The Irishman"
"28638","","The Irishman"
"28639","There are so few people in attendance, it seems like a","The Irishman"
"28640","private ceremony. But it’s just they don’t have a lot of","The Irishman"
"28641","friends or relatives.","The Irishman"
"28642","","The Irishman"
"28643","","The Irishman"
"28644","INT. LIVE CHICKEN MARKET - DAY - FLASHBACK - 1946","The Irishman"
"28645","","The Irishman"
"28646","“SKINNY RAZOR” swiftly runs his razor across a squawking","The Irishman"
"28647","chicken’s neck that gushes blood. Skinny then dumps the","The Irishman"
"28648","fluttering chicken head-first into a metal funnel to let","The Irishman"
"28649","it bleed out while grabbing his next victim.","The Irishman"
"28650","","The Irishman"
"28651","                        FRANK V/O","The Irishman"
"28652","          Skinny Razor got the name because","The Irishman"
"28653","          he started out as a kid killing","The Irishman"
"28654","          live chickens at his father’s","The Irishman"
"28655","          butcher shop.","The Irishman"
"28656","","The Irishman"
"28657","","The Irishman"
"28658","EXT. SOUTH PHILLY - NIGHT - 1956","The Irishman"
"28659","","The Irishman"
"28660","A place called The Friendly Lounge according to its sign","The Irishman"
"28661","which has “STEAKS AND CHOPS” in neon.","The Irishman"
"28662","","The Irishman"
"28663","","The Irishman"
"28664","INT. THE FRIENDLY LOUNGE - NIGHT - 1956","The Irishman"
"28665","","The Irishman"
"28666","Frank hangs out with some other truck drivers, all","The Irishman"
"28667","Italians except him. Across the room at another table","The Irishman"
"28668","sits a group of mid-level mob guys, eating dinner.","The Irishman"
"28669","Indicating one of them -","The Irishman"
"28670","","The Irishman"
"28671","                        JOHNNY","The Irishman"
"28672","          That’s Skinny Razor. He owns","The Irishman"
"28673","          the place. He shylocks and runs a","The Irishman"
"28674","          little book out of the joint. You","The Irishman"
"28675","          should meet him.","The Irishman"
"28676","","The Irishman"
"28677","                        FRANK","The Irishman"
"28678","          Did you say razor?","The Irishman"
"28679","","The Irishman"
"28680","                        JOHNNY","The Irishman"
"28681","          He used to work at a butcher shop.","The Irishman"
"28682","                                                        7","The Irishman"
"28683","","The Irishman"
"28684","","The Irishman"
"28685","INT. THE FRIENDLY LOUNGE - LATER - 1956","The Irishman"
"28686","","The Irishman"
"28687","Frank’s POV of Johnny talking to Skinny and gesturing for","The Irishman"
"28688","Frank to come over.","The Irishman"
"28689","","The Irishman"
"28690","","The Irishman"
"28691","INT. THE FRIENDLY LOUNGE - CONTINUED - 1956","The Irishman"
"28692","","The Irishman"
"28693","Frank and Johnny standing at Skinny’s table.","The Irishman"
"28694","","The Irishman"
"28695","                        JOHNNY","The Irishman"
"28696","          Skinny, this is Frank.","The Irishman"
"28697","","The Irishman"
"28698","                        SKINNY","The Irishman"
"28699","          You got something for me?","The Irishman"
"28700","","The Irishman"
"28701","                        FRANK","The Irishman"
"28702","          You like steak?","The Irishman"
"28703","","The Irishman"
"28704","                        SKINNY","The Irishman"
"28705","          I own the joint don’t I?","The Irishman"
"28706","","The Irishman"
"28707","                        FRANK","The Irishman"
"28708","          I deliver steak.","The Irishman"
"28709","","The Irishman"
"28710","                        SKINNY","The Irishman"
"28711","          That’s what I hear.","The Irishman"
"28712","","The Irishman"
"28713","                        FRANK","The Irishman"
"28714","          I could deliver you steak.","The Irishman"
"28715","","The Irishman"
"28716","Johnny gives Skinny a nod that says “yes”.","The Irishman"
"28717","","The Irishman"
"28718","                          SKINNY","The Irishman"
"28719","          Have a drink.","The Irishman"
"28720","","The Irishman"
"28721","As the bartender serves drinks, Skinny toasts the group.","The Irishman"
"28722","","The Irishman"
"28723","","The Irishman"
"28724","EXT. MEAT COMPANY - DAY - 1956","The Irishman"
"28725","","The Irishman"
"28726","It’s summer. As loading dock workers in short sleeves","The Irishman"
"28727","carry hindquarters and hang them in Frank’s refrigerated","The Irishman"
"28728","truck, he signs for the load - 25 beef carcasses.","The Irishman"
"28729","","The Irishman"
"28730","                        FRANK V/O","The Irishman"
"28731","          It’s harder to steal in the","The Irishman"
"28732","          summer when the weather’s nice.","The Irishman"
"28733","","The Irishman"
"28734","He shuts the truck’s rear doors.   The yard manager slaps","The Irishman"
"28735","an aluminum seal on the lock.","The Irishman"
"28736","                                                         8","The Irishman"
"28737","","The Irishman"
"28738","","The Irishman"
"28739","EXT. FOOD FAIR MARKET - DAY - 1956","The Irishman"
"28740","","The Irishman"
"28741","Frank backs up to the store’s loading dock and climbs","The Irishman"
"28742","out as the store’s manager approaches with a clipboard","The Irishman"
"28743","and breaks the aluminum seal. Workers begin unloading","The Irishman"
"28744","the hindquarters, the store manager noting the number.","The Irishman"
"28745","","The Irishman"
"28746","                        FRANK V/O","The Irishman"
"28747","          Winter’s a different story.","The Irishman"
"28748","","The Irishman"
"28749","","The Irishman"
"28750","EXT. MEAT COMPANY - DAY - DEC. 1956","The Irishman"
"28751","","The Irishman"
"28752","The same loading dock as before, but now it’s winter.","The Irishman"
"28753","Snow on the ground.","The Irishman"
"28754","","The Irishman"
"28755","","The Irishman"
"28756","INT. MEAT COMPANY - DAY - DEC. 1956","The Irishman"
"28757","","The Irishman"
"28758","A heater glows in the yard manager’s dock office.    Frank","The Irishman"
"28759","signs for 25 hindquarters.","The Irishman"
"28760","","The Irishman"
"28761","                        YARD MANAGER","The Irishman"
"28762","          It’s freezing out there.","The Irishman"
"28763","","The Irishman"
"28764","                        FRANK","The Irishman"
"28765","          I don’t mind it.","The Irishman"
"28766","","The Irishman"
"28767","                        YARD MANAGER","The Irishman"
"28768","          Not me. I hate it. Will you do me","The Irishman"
"28769","          a favor and put on the seal?","The Irishman"
"28770","","The Irishman"
"28771","                        FRANK","The Irishman"
