"","line","movie"
"25907","               twice.                                                  *","Judas and the Black Messiah"
"25908","","Judas and the Black Messiah"
"25909","                             FRED","Judas and the Black Messiah"
"25910","               See, I knew it! I knew it! Wild                         *","Judas and the Black Messiah"
"25911","               Bill.                                                   *","Judas and the Black Messiah"
"25912","","Judas and the Black Messiah"
"25913","     The group laughs. And maybe for the first time... O’Neal","Judas and the Black Messiah"
"25914","     feels like one of them.","Judas and the Black Messiah"
"25915","","Judas and the Black Messiah"
"25916","","Judas and the Black Messiah"
"25917","                                                    (CONTINUED)","Judas and the Black Messiah"
"25918","      Rev. mm/dd/yy (Tan)                                   26.","Judas and the Black Messiah"
"25919","25    CONTINUED: (2)                                                25","Judas and the Black Messiah"
"25920","","Judas and the Black Messiah"
"25921","                              O’NEAL                                      *","Judas and the Black Messiah"
"25922","                Goddamnit, Harmon, you and all                            *","Judas and the Black Messiah"
"25923","                these...                                                  *","Judas and the Black Messiah"
"25924","","Judas and the Black Messiah"
"25925","                              FRED                                        *","Judas and the Black Messiah"
"25926","                Pool stick to a gun fight!                                *","Judas and the Black Messiah"
"25927","","Judas and the Black Messiah"
"25928","","Judas and the Black Messiah"
"25929","26    INT. O’NEAL’S WEEKLY ROOM RENTAL - NIGHT                       26","Judas and the Black Messiah"
"25930","","Judas and the Black Messiah"
"25931","      O’Neal keys into a hovel-like one-room flat, takes off","Judas and the Black Messiah"
"25932","      his jacket, tosses it on the bed.                                   *","Judas and the Black Messiah"
"25933","","Judas and the Black Messiah"
"25934","                              O’NEAL                                      *","Judas and the Black Messiah"
"25935","                Wild Bill.                                                *","Judas and the Black Messiah"
"25936","","Judas and the Black Messiah"
"25937","      GUNSHOTS ring out offscreen.                                        *","Judas and the Black Messiah"
"25938","","Judas and the Black Messiah"
"25939","","Judas and the Black Messiah"
"25940","31    EXT./INT. MITCHELL’S HOUSE - ENTRANCE - DAY                    31   *","Judas and the Black Messiah"
"25941","","Judas and the Black Messiah"
"25942","      Mitchell opens the door for O’Neal, holding a sleeping              *","Judas and the Black Messiah"
"25943","      infant.                                                             *","Judas and the Black Messiah"
"25944","","Judas and the Black Messiah"
"25945","                              MITCHELL","Judas and the Black Messiah"
"25946","                Come on in, make yourself at home                         *","Judas and the Black Messiah"
"25947","                in the den. This is Samantha.                             *","Judas and the Black Messiah"
"25948","","Judas and the Black Messiah"
"25949","                              INTERVIEWER (PRE-LAP)                       *","Judas and the Black Messiah"
"25950","                What made you think you could                             *","Judas and the Black Messiah"
"25951","                trust Roy Mitchell?                                       *","Judas and the Black Messiah"
"25952","","Judas and the Black Messiah"
"25953","","Judas and the Black Messiah"
"25954","32    INT. NONDESCRIPT OFFICE - DAY (1989)                           32   *","Judas and the Black Messiah"
"25955","","Judas and the Black Messiah"
"25956","      O’Neal’s interview --                                               *","Judas and the Black Messiah"
"25957","","Judas and the Black Messiah"
"25958","                              O’NEAL (V.O.)                               *","Judas and the Black Messiah"
"25959","                I rode around in his car. Had                             *","Judas and the Black Messiah"
"25960","                dinner with him at his dinner                             *","Judas and the Black Messiah"
"25961","                table. You know he was, at one                            *","Judas and the Black Messiah"
"25962","                point for me he was like a role                           *","Judas and the Black Messiah"
"25963","                model. When I didn’t have one. We                         *","Judas and the Black Messiah"
"25964","                had very few role models back                             *","Judas and the Black Messiah"
"25965","                then. We had Martin Luther King,                          *","Judas and the Black Messiah"
"25966","                Malcolm X, Muhammad Ali... I had                          *","Judas and the Black Messiah"
"25967","                an FBI agent.                                             *","Judas and the Black Messiah"
"25968","","Judas and the Black Messiah"
"25969","","Judas and the Black Messiah"
"25970","A31   INT. MITCHELL HOUSE - DEN - DAY                               A31   *","Judas and the Black Messiah"
"25971","                                                                          *","Judas and the Black Messiah"
"25972","","Judas and the Black Messiah"
"25973","      O’Neal and Mitchell smoke cigars in silence for a bit.              *","Judas and the Black Messiah"
"25974","","Judas and the Black Messiah"
"25975","","Judas and the Black Messiah"
"25976","                                                      (CONTINUED)","Judas and the Black Messiah"
"25977","      Rev. mm/dd/yy (Tan)                                    27.","Judas and the Black Messiah"
"25978","A31   CONTINUED:                                                    A31","Judas and the Black Messiah"
"25979","","Judas and the Black Messiah"
"25980","                              MITCHELL","Judas and the Black Messiah"
"25981","                Y’know, I investigated the","Judas and the Black Messiah"
"25982","                Schwerner, Chaney, and Goodman","Judas and the Black Messiah"
"25983","                murders, down in Mississippi in","Judas and the Black Messiah"
"25984","                ‘64. You familiar?","Judas and the Black Messiah"
"25985","                     (as O’Neal isn’t)","Judas and the Black Messiah"
"25986","                A couple kids. Trying to register","Judas and the Black Messiah"
"25987","                Negroes to vote, that’s all they","Judas and the Black Messiah"
"25988","                were doing. Got arrested on bogus","Judas and the Black Messiah"
"25989","                speeding charges by the sheriff’s","Judas and the Black Messiah"
"25990","                deputy, who hand-delivered them to","Judas and the Black Messiah"
"25991","                the Klan. They shot ‘em, of","Judas and the Black Messiah"
"25992","                course. Cut off Chaney’s penis.","Judas and the Black Messiah"
"25993","                This? What you and I are doing is                         *","Judas and the Black Messiah"
"25994","                the other side of that coin. Don’t                        *","Judas and the Black Messiah"
"25995","                let Hampton fool you. The","Judas and the Black Messiah"
"25996","                Panthers and the Klan are one and","Judas and the Black Messiah"
"25997","                the same. Their aim is to sow","Judas and the Black Messiah"
"25998","                hatred and inspire terror. Plain                          *","Judas and the Black Messiah"
"25999","                and simple. Now, I’m all for civil                        *","Judas and the Black Messiah"
"26000","                rights, but you can’t cheat your","Judas and the Black Messiah"
"26001","                way to equality. And you certainly                        *","Judas and the Black Messiah"
"26002","                can’t shoot your way to it.                               *","Judas and the Black Messiah"
"26003","","Judas and the Black Messiah"
"26004","      Mitchell tries to get a read on O’Neal.    It’s impossible.","Judas and the Black Messiah"
"26005","","Judas and the Black Messiah"
"26006","                              MITCHELL","Judas and the Black Messiah"
"26007","                Anyway... I’m going to go get                             *","Judas and the Black Messiah"
"26008","                those dogs going.","Judas and the Black Messiah"
"26009","","Judas and the Black Messiah"
"26010","      Mitchell rises.   O’Neal starts to join him.","Judas and the Black Messiah"
"26011","","Judas and the Black Messiah"
"26012","                              MITCHELL","Judas and the Black Messiah"
"26013","                No, no. Sit down. You’re a guest.                         *","Judas and the Black Messiah"
"26014","","Judas and the Black Messiah"
"26015","      He grabs his coat.","Judas and the Black Messiah"
"26016","","Judas and the Black Messiah"
"26017","                              MITCHELL","Judas and the Black Messiah"
"26018","                If you want a taste of the good","Judas and the Black Messiah"
"26019","                stuff, there’s a bottle of Scotch","Judas and the Black Messiah"
"26020","                in the bottom cabinet. Help","Judas and the Black Messiah"
"26021","                yourself.","Judas and the Black Messiah"
"26022","","Judas and the Black Messiah"
"26023","      Mitchell’s about to exit when...","Judas and the Black Messiah"
"26024","","Judas and the Black Messiah"
"26025","                              O’NEAL                                      *","Judas and the Black Messiah"
"26026","                Hey, how much money you make, man?                        *","Judas and the Black Messiah"
"26027","","Judas and the Black Messiah"
"26028","      Mitchell is struck by his forwardness.    He bristles ever","Judas and the Black Messiah"
"26029","      so slightly before settling.","Judas and the Black Messiah"
"26030","","Judas and the Black Messiah"
"26031","                              MITCHELL","Judas and the Black Messiah"
"26032","                It’s a... It’s a living.                                  *","Judas and the Black Messiah"
"26033","","Judas and the Black Messiah"
"26034","","Judas and the Black Messiah"
"26035","                                                      (CONTINUED)","Judas and the Black Messiah"
"26036","      Rev. mm/dd/yy (Tan)                                  28.","Judas and the Black Messiah"
"26037","A31   CONTINUED: (2)                                              A31","Judas and the Black Messiah"
"26038","","Judas and the Black Messiah"
"26039","                              O’NEAL","Judas and the Black Messiah"
"26040","                Say I get you like some good                            *","Judas and the Black Messiah"
"26041","                information. Something nobody else                      *","Judas and the Black Messiah"
"26042","                knows -- Is there a bonus or                            *","Judas and the Black Messiah"
"26043","                something?                                              *","Judas and the Black Messiah"
"26044","","Judas and the Black Messiah"
"26045","                              MITCHELL","Judas and the Black Messiah"
"26046","                I’m counting on it, Bill. But to                        *","Judas and the Black Messiah"
"26047","                answer your question... you                             *","Judas and the Black Messiah"
"26048","                scratch my back, I’ll scratch                           *","Judas and the Black Messiah"
"26049","                yours. Make yourself at home.                           *","Judas and the Black Messiah"
"26050","","Judas and the Black Messiah"
"26051","      Mitchell EXITS towards the BACK PORCH. O’Neal puffs the           *","Judas and the Black Messiah"
"26052","      cigar. Taking in his surroundings, he savors the house’s","Judas and the Black Messiah"
"26053","      comparative opulence and the feeling inside of having","Judas and the Black Messiah"
"26054","      made it.","Judas and the Black Messiah"
"26055","","Judas and the Black Messiah"
"26056","33    INT. FEDERAL BUILDING - CARLYLE’S OFFICE - DAY (THE PAST)    33   *","Judas and the Black Messiah"
"26057","","Judas and the Black Messiah"
"26058","      Mitchell, SPECIAL AGENT CARLYLE (40s) and AGENT #2 (30s),","Judas and the Black Messiah"
"26059","      both white, are gathered around a typewriter at Carlyle’s","Judas and the Black Messiah"
"26060","      desk, chortling. Carlyle spikes their coffee with","Judas and the Black Messiah"
"26061","      bourbon. When specified, they read from a document","Judas and the Black Messiah"
"26062","      that’s still in the process of being typed up.","Judas and the Black Messiah"
"26063","","Judas and the Black Messiah"
"26064","                              CARLYLE","Judas and the Black Messiah"
"26065","                He tell you when this meeting’s","Judas and the Black Messiah"
"26066","                taking place?","Judas and the Black Messiah"
"26067","","Judas and the Black Messiah"
"26068","                              MITCHELL","Judas and the Black Messiah"
"26069","                No. Just that Hampton wants to","Judas and the Black Messiah"
"26070","                unify the black gangs. He’d","Judas and the Black Messiah"
"26071","                probably help us write the darn","Judas and the Black Messiah"
"26072","                thing for a couple more bucks.                          *","Judas and the Black Messiah"
"26073","","Judas and the Black Messiah"
"26074","                              CARLYLE","Judas and the Black Messiah"
"26075","                What fun would that be?","Judas and the Black Messiah"
"26076","","Judas and the Black Messiah"
"26077","                              AGENT #2","Judas and the Black Messiah"
"26078","                     (reading from letter)","Judas and the Black Messiah"
"26079","                I’m pretty sure it’s actually just                      *","Judas and the Black Messiah"
"26080","                ‘Dig.’ Not ‘Dig in.’","Judas and the Black Messiah"
"26081","","Judas and the Black Messiah"
"26082","                              CARLYLE","Judas and the Black Messiah"
"26083","                What the fuck do you know? I know                       *","Judas and the Black Messiah"
"26084","                I’ve definitely heard them say                          *","Judas and the Black Messiah"
"26085","                ‘Dig in’ before.","Judas and the Black Messiah"
"26086","","Judas and the Black Messiah"
"26087","                              AGENT #2","Judas and the Black Messiah"
"26088","                Oh really? Use it in a sentence.                        *","Judas and the Black Messiah"
"26089","","Judas and the Black Messiah"
"26090","      Carlyle gestures towards Agent #2 who begins typing as","Judas and the Black Messiah"
"26091","      Carlyle speaks, gesticulating exaggeratedly.","Judas and the Black Messiah"
"26092","","Judas and the Black Messiah"
"26093","                                                     (CONTINUED)","Judas and the Black Messiah"
"26094","      Rev. mm/dd/yy (Tan)                                  29.","Judas and the Black Messiah"
"26095","33    CONTINUED:                                                  33","Judas and the Black Messiah"
"26096","","Judas and the Black Messiah"
"26097","                              CARLYLE","Judas and the Black Messiah"
"26098","                These Crowns ain’t nothing but a                        *","Judas and the Black Messiah"
"26099","                bunch of jive sissies.                                  *","Judas and the Black Messiah"
"26100","","Judas and the Black Messiah"
"26101","","Judas and the Black Messiah"
"26102","34    EXT./INT. FIRST PRESBYTERIAN CHURCH - NIGHT                  34   *","Judas and the Black Messiah"
"26103","","Judas and the Black Messiah"
"26104","      BOOM BOOM BOOM -- We hear the sound of a knock on a heavy","Judas and the Black Messiah"
"26105","      door. An eye slot opens, revealing Fred flanked by about","Judas and the Black Messiah"
"26106","      twenty members of the party.","Judas and the Black Messiah"
"26107","","Judas and the Black Messiah"
"26108","                              FRED","Judas and the Black Messiah"
"26109","                Deputy Chairman Fred Hampton and","Judas and the Black Messiah"
"26110","                the Illinois Black Panther Party.","Judas and the Black Messiah"
"26111","","Judas and the Black Messiah"
"26112","      The slot is shut, several locks disengaged, and the heavy","Judas and the Black Messiah"
"26113","      door swung open.","Judas and the Black Messiah"
"26114","","Judas and the Black Messiah"
"26115","A34   SAME SCENE - MOMENTS LATER                                  A34","Judas and the Black Messiah"
"26116","","Judas and the Black Messiah"
"26117","      Awaiting the Panthers in the dark church vestibule are","Judas and the Black Messiah"
"26118","      ten Crowns, wielding rifles and pistols. Collins and a","Judas and the Black Messiah"
"26119","      cluster of Crowns lead the Panthers up a darkened","Judas and the Black Messiah"
"26120","      staircase. They’re trailed by more armed Crowns. The","Judas and the Black Messiah"
"26121","      lights are off and it’s hard to see, only adding to the","Judas and the Black Messiah"
"26122","      Panthers’ sense of discomfort.","Judas and the Black Messiah"
"26123","","Judas and the Black Messiah"
"26124","      They reach the MAIN FLOOR and approach a lone figure","Judas and the Black Messiah"
"26125","      sitting on the edge of a raised stage, STEEL (19). He","Judas and the Black Messiah"
"26126","      loads a machine gun, while smoking a cigarette. The","Judas and the Black Messiah"
"26127","      Crowns who led the Panthers upstairs take the front of","Judas and the Black Messiah"
"26128","      the room with Steel, including Collins and... Tex! The","Judas and the Black Messiah"
"26129","      Crown who almost cut O’Neal’s throat! O’Neal doesn’t","Judas and the Black Messiah"
"26130","      notice, focused not just on Steel’s machine gun, but the","Judas and the Black Messiah"
"26131","      other machine gun wielding Stones populating the balcony","Judas and the Black Messiah"
"26132","      above them.","Judas and the Black Messiah"
"26133","","Judas and the Black Messiah"
"26134","                              STEEL","Judas and the Black Messiah"
"26135","                Fred Hampton -- The great orator","Judas and the Black Messiah"
"26136","                of the West Side... Your name’s","Judas and the Black Messiah"
"26137","                been ringing out, blood.","Judas and the Black Messiah"
"26138","","Judas and the Black Messiah"
"26139","                              FRED","Judas and the Black Messiah"
"26140","                It’s your world, Brother Steel.","Judas and the Black Messiah"
"26141","","Judas and the Black Messiah"
"26142","                              STEEL","Judas and the Black Messiah"
"26143","                So. What can I do for you?                              *","Judas and the Black Messiah"
"26144","","Judas and the Black Messiah"
"26145","                              FRED","Judas and the Black Messiah"
"26146","                I want to know what we can do for                       *","Judas and the Black Messiah"
"26147","                each other. Y’all are doing some                        *","Judas and the Black Messiah"
"26148","                great work mobilizing young","Judas and the Black Messiah"
"26149","                brothers on the South Side.","Judas and the Black Messiah"
"26150","                              (MORE)","Judas and the Black Messiah"
"26151","                                                    (CONTINUED)","Judas and the Black Messiah"
"26152","      Rev. mm/dd/yy (Tan)                                  30.","Judas and the Black Messiah"
"26153","A34   CONTINUED:                                                 A34","Judas and the Black Messiah"
"26154","                              FRED (CONT'D)","Judas and the Black Messiah"
"26155","                But we’re part of a national","Judas and the Black Messiah"
"26156","                organization, dedicated to the                         *","Judas and the Black Messiah"
"26157","                liberation of oppressed people’s","Judas and the Black Messiah"
"26158","                everywhere --","Judas and the Black Messiah"
"26159","","Judas and the Black Messiah"
"26160","                              STEEL","Judas and the Black Messiah"
"26161","                Woo-wee! This nigga got some                           *","Judas and the Black Messiah"
"26162","                million-dollar words, don’t he?","Judas and the Black Messiah"
"26163","                They wasn’t lying.                                     *","Judas and the Black Messiah"
"26164","","Judas and the Black Messiah"
"26165","      The Crowns laugh.                                                *","Judas and the Black Messiah"
"26166","","Judas and the Black Messiah"
"26167","                              FRED","Judas and the Black Messiah"
"26168","                We’re more than just talk,","Judas and the Black Messiah"
"26169","                brother. Our breakfast program                         *","Judas and the Black Messiah"
"26170","                feeds over 300 kids a week --","Judas and the Black Messiah"
"26171","","Judas and the Black Messiah"
"26172","                               STEEL","Judas and the Black Messiah"
"26173","                Motherfucker, the Crowns feed more","Judas and the Black Messiah"
"26174","                babies than General Mills. Now who                     *","Judas and the Black Messiah"
"26175","                you think employs their mamas and","Judas and the Black Messiah"
"26176","                their daddies?","Judas and the Black Messiah"
"26177","","Judas and the Black Messiah"
"26178","                              FRED","Judas and the Black Messiah"
"26179","                Right on, brother. Right on.","Judas and the Black Messiah"
"26180","                Question is... Can you do even","Judas and the Black Messiah"
"26181","                more? There’s over 5,000 Crowns                        *","Judas and the Black Messiah"
"26182","                in Chicago. Between your man-","Judas and the Black Messiah"
"26183","                power and the Panthers’ political","Judas and the Black Messiah"
"26184","                platform... we can heal this whole                     *","Judas and the Black Messiah"
"26185","                city. And if we take over,                             *","Judas and the Black Messiah"
"26186","                Chicago -- shit... Come on, man.                       *","Judas and the Black Messiah"
"26187","","Judas and the Black Messiah"
"26188","      Steel sizes him up for a moment.","Judas and the Black Messiah"
"26189","","Judas and the Black Messiah"
"26190","                              STEEL","Judas and the Black Messiah"
"26191","                ... You mind if I read you","Judas and the Black Messiah"
"26192","                something, Brother Hampton?","Judas and the Black Messiah"
"26193","                Somebody dumped a bunch of these","Judas and the Black Messiah"
"26194","                pamphlets all over our front yard","Judas and the Black Messiah"
"26195","                the other day and I just thought                       *","Judas and the Black Messiah"
"26196","                they might be of interest you...","Judas and the Black Messiah"
"26197","","Judas and the Black Messiah"
"26198","      Steel withdraws from his pocket a newsletter, which he","Judas and the Black Messiah"
"26199","      unfolds. Tex’s gaze falls on O’Neal. Steel clears his            *","Judas and the Black Messiah"
"26200","      throat and begins to read.","Judas and the Black Messiah"
"26201","","Judas and the Black Messiah"
"26202","                              STEEL","Judas and the Black Messiah"
"26203","                     (reading)","Judas and the Black Messiah"
"26204","                Word on the street is that the","Judas and the Black Messiah"
"26205","                Crowns got more rats than a Cheese","Judas and the Black Messiah"
"26206","                Factory. Where you think they get","Judas and the Black Messiah"
"26207","                all their money from. The pigs run","Judas and the Black Messiah"
"26208","                their whole operation! Well lemme","Judas and the Black Messiah"
"26209","                tell you what, chump.","Judas and the Black Messiah"
"26210","                              (MORE)","Judas and the Black Messiah"
"26211","                                                     (CONTINUED)","Judas and the Black Messiah"
"26212","      Rev. mm/dd/yy (Tan)                                       31.","Judas and the Black Messiah"
"26213","A34   CONTINUED: (2)                                                  A34","Judas and the Black Messiah"
"26214","                              STEEL (CONT'D)","Judas and the Black Messiah"
"26215","                When you lie with pigs you don’t","Judas and the Black Messiah"
"26216","                just get flies. You get Panthers","Judas and the Black Messiah"
"26217","                itching to blow your big, Uncle","Judas and the Black Messiah"
"26218","                Tom, watermelon head off.","Judas and the Black Messiah"
"26219","","Judas and the Black Messiah"
"26220","      Fred can’t believe his ears.                                          *","Judas and the Black Messiah"
"26221","","Judas and the Black Messiah"
"26222","      O’Neal, feeling Tex’s gaze, locks eyes with him.    His               *","Judas and the Black Messiah"
"26223","      face falls.                                                           *","Judas and the Black Messiah"
"26224","","Judas and the Black Messiah"
"26225","","Judas and the Black Messiah"
"26226","      INT. PONTIAC - NIGHT - FLASHBACK                                      *","Judas and the Black Messiah"
"26227","","Judas and the Black Messiah"
"26228","      Tex tries to slice O’Neal’s throat but before he can,                 *","Judas and the Black Messiah"
"26229","      O’Neal grabs his wrist and bites his hand.                            *","Judas and the Black Messiah"
"26230","","Judas and the Black Messiah"
"26231","","Judas and the Black Messiah"
"26232","      INT. FIRST PRESBYTERIAN CHURCH - NIGHT                                *","Judas and the Black Messiah"
"26233","","Judas and the Black Messiah"
"26234","                                                                            *","Judas and the Black Messiah"
"26235","","Judas and the Black Messiah"
"26236","                              STEEL","Judas and the Black Messiah"
"26237","                     (reading)","Judas and the Black Messiah"
"26238","                Because what’s a rat to a Big","Judas and the Black Messiah"
"26239","                Black Jungle Cat? When the","Judas and the Black Messiah"
"26240","                Panthers are done with the Crowns,","Judas and the Black Messiah"
"26241","                shit...they won’t have a","Judas and the Black Messiah"
"26242","                watermelon head left to wear a","Judas and the Black Messiah"
"26243","                crown on. Dig in?                                           *","Judas and the Black Messiah"
"26244","","Judas and the Black Messiah"
"26245","      Steel looks up at Fred.                                               *","Judas and the Black Messiah"
"26246","","Judas and the Black Messiah"
"26247","                              STEEL                                         *","Judas and the Black Messiah"
"26248","                That’s you. It’s your work.Dick                             *","Judas and the Black Messiah"
"26249","                Tracy!","Judas and the Black Messiah"
"26250","","Judas and the Black Messiah"
"26251","      He fixes a wide-eyed O’Neal with a sinister grin.","Judas and the Black Messiah"
"26252","","Judas and the Black Messiah"
"26253","                              TEX","Judas and the Black Messiah"
"26254","                I see you traded in your badge for","Judas and the Black Messiah"
"26255","                a beret!","Judas and the Black Messiah"
"26256","","Judas and the Black Messiah"
"26257","      Everyone eyes O’Neal suspiciously, Harmon especially.","Judas and the Black Messiah"
"26258","      Collins swiftly approaches Tex and backhands him across               *","Judas and the Black Messiah"
"26259","      the mouth.","Judas and the Black Messiah"
"26260","","Judas and the Black Messiah"
"26261","                              COLLINS","Judas and the Black Messiah"
"26262","                Nigga, you know better than to","Judas and the Black Messiah"
"26263","                speak outta turn.                                           *","Judas and the Black Messiah"
"26264","","Judas and the Black Messiah"
"26265","                              TEX                                           *","Judas and the Black Messiah"
"26266","                It’s the mothafucka that stole                              *","Judas and the Black Messiah"
"26267","                Ant’s car.                                                  *","Judas and the Black Messiah"
"26268","","Judas and the Black Messiah"
"26269","","Judas and the Black Messiah"
"26270","                                                     (CONTINUED)","Judas and the Black Messiah"
"26271","Rev. mm/dd/yy (Tan)                                       32.","Judas and the Black Messiah"
"26272","CONTINUED:","Judas and the Black Messiah"
"26273","","Judas and the Black Messiah"
"26274","                        COLLINS                                 *","Judas and the Black Messiah"
"26275","          Shut up. Apologize.                                   *","Judas and the Black Messiah"
"26276","","Judas and the Black Messiah"
"26277","                        TEX","Judas and the Black Messiah"
"26278","               (under his breath)","Judas and the Black Messiah"
"26279","          Sorry.","Judas and the Black Messiah"
"26280","","Judas and the Black Messiah"
"26281","                          COLLINS","Judas and the Black Messiah"
"26282","          Speak up.","Judas and the Black Messiah"
"26283","","Judas and the Black Messiah"
"26284","                          TEX","Judas and the Black Messiah"
"26285","               (louder)","Judas and the Black Messiah"
"26286","          Sorry.","Judas and the Black Messiah"
"26287","","Judas and the Black Messiah"
"26288","O’Neal can’t help but smile.    Harmon clocks it, still","Judas and the Black Messiah"
"26289","eyeing him suspiciously.","Judas and the Black Messiah"
"26290","","Judas and the Black Messiah"
"26291","                        FRED","Judas and the Black Messiah"
"26292","          If that was us murder mouthing","Judas and the Black Messiah"
"26293","          where our guns at, huh? We came to","Judas and the Black Messiah"
"26294","          y’all headquarters unarmed.","Judas and the Black Messiah"
"26295","","Judas and the Black Messiah"
"26296","Steel finishes cleaning/loading his gun and hops off","Judas and the Black Messiah"
"26297","stage, approaching Fred.","Judas and the Black Messiah"
"26298","","Judas and the Black Messiah"
"26299","                        STEEL","Judas and the Black Messiah"
"26300","          ...So who do you think wrote it                       *","Judas and the Black Messiah"
"26301","          then?","Judas and the Black Messiah"
"26302","","Judas and the Black Messiah"
"26303","                        FRED","Judas and the Black Messiah"
"26304","          The pigs! Who else?","Judas and the Black Messiah"
"26305","","Judas and the Black Messiah"
"26306","                        STEEL","Judas and the Black Messiah"
"26307","          The pigs don’t write, blood.","Judas and the Black Messiah"
"26308","","Judas and the Black Messiah"
"26309","                        FRED","Judas and the Black Messiah"
"26310","          The Feds do! They did the same","Judas and the Black Messiah"
"26311","          shit to Martin and Malcolm!","Judas and the Black Messiah"
"26312","","Judas and the Black Messiah"
"26313","                        STEEL","Judas and the Black Messiah"
"26314","          Uh-huh. And what happened to them?","Judas and the Black Messiah"
"26315","","Judas and the Black Messiah"
"26316","                        FRED","Judas and the Black Messiah"
"26317","          ...Same thing that’s gonna happen","Judas and the Black Messiah"
"26318","          to all of us... At least they died                    *","Judas and the Black Messiah"
"26319","          for the people. We should be so                       *","Judas and the Black Messiah"
"26320","          lucky.                                                *","Judas and the Black Messiah"
"26321","","Judas and the Black Messiah"
"26322","Steel nods, his respect for Hampton growing. But he","Judas and the Black Messiah"
"26323","isn’t quite ready to step alongside him into the","Judas and the Black Messiah"
"26324","crosshairs. Not yet. He offers up his machine gun as a","Judas and the Black Messiah"
"26325","gift.","Judas and the Black Messiah"
"26326","","Judas and the Black Messiah"
"26327","","Judas and the Black Messiah"
"26328","","Judas and the Black Messiah"
"26329","                                                (CONTINUED)","Judas and the Black Messiah"
"26330","      Rev. mm/dd/yy (Tan)                                    33.","Judas and the Black Messiah"
"26331","      CONTINUED: (2)","Judas and the Black Messiah"
"26332","","Judas and the Black Messiah"
"26333","                              STEEL","Judas and the Black Messiah"
"26334","                You’re gonna need this. Tread                              *","Judas and the Black Messiah"
"26335","                lightly, blood.                                            *","Judas and the Black Messiah"
"26336","","Judas and the Black Messiah"
"26337","      With a whistle, he gets the Crowns to part, forming an","Judas and the Black Messiah"
"26338","      aisle for the Panthers to proceed on their way. Fred","Judas and the Black Messiah"
"26339","      looks disappointed but takes it in stride as he leads the","Judas and the Black Messiah"
"26340","      Panthers out.","Judas and the Black Messiah"
"26341","","Judas and the Black Messiah"
"26342","35    EXT. FIRST PRESBYTERIAN CHURCH/STREET - CONTINUOUS ACTION       35","Judas and the Black Messiah"
"26343","","Judas and the Black Messiah"
"26344","      The Panthers spill out, relieved to be alive, but visibly","Judas and the Black Messiah"
"26345","      frustrated. Harmon gives her car keys to Rush as they","Judas and the Black Messiah"
"26346","      have a brief exchange with Palmer.","Judas and the Black Messiah"
"26347","","Judas and the Black Messiah"
"26348","                              WINTERS                                      *","Judas and the Black Messiah"
"26349","                Hey, Chairman. Chairman. I’ll take                         *","Judas and the Black Messiah"
"26350","                it off your hands.                                         *","Judas and the Black Messiah"
"26351","","Judas and the Black Messiah"
"26352","      Winters takes the machine gun from Fred as the group","Judas and the Black Messiah"
"26353","      makes its way over to a caravan of parked cars.","Judas and the Black Messiah"
"26354","","Judas and the Black Messiah"
"26355","                              RUSH                                         *","Judas and the Black Messiah"
"26356","                Maybe the disciples will be more                           *","Judas and the Black Messiah"
"26357","                receptive.                                                 *","Judas and the Black Messiah"
"26358","","Judas and the Black Messiah"
"26359","                              FRED                                         *","Judas and the Black Messiah"
"26360","                You can bet the Disciples got one                          *","Judas and the Black Messiah"
"26361","                of those Fed letters too.                                  *","Judas and the Black Messiah"
"26362","","Judas and the Black Messiah"
"26363","","Judas and the Black Messiah"
"26364","A35   EXT./INT. O’NEAL’S CAR - CONTINUOUS ACTION                     A35","Judas and the Black Messiah"
"26365","","Judas and the Black Messiah"
"26366","      O’Neal is surprised when Harmon climbs in the passenger","Judas and the Black Messiah"
"26367","      seat.","Judas and the Black Messiah"
"26368","","Judas and the Black Messiah"
"26369","                              O’NEAL                                       *","Judas and the Black Messiah"
"26370","                So what, you riding with me?                               *","Judas and the Black Messiah"
"26371","","Judas and the Black Messiah"
"26372","                              HARMON","Judas and the Black Messiah"
"26373","                You got your piece on you,","Judas and the Black Messiah"
"26374","                comrade?","Judas and the Black Messiah"
"26375","","Judas and the Black Messiah"
"26376","                              O’NEAL","Judas and the Black Messiah"
"26377","                Yeah, it’s in the glove box.    Why?                       *","Judas and the Black Messiah"
"26378","                What’s up?                                                 *","Judas and the Black Messiah"
"26379","","Judas and the Black Messiah"
"26380","      Harmon opens the glove compartment and in a flash has the","Judas and the Black Messiah"
"26381","      gun trained on O’Neal. Palmer hops in the backseat","Judas and the Black Messiah"
"26382","      behind him.","Judas and the Black Messiah"
"26383","","Judas and the Black Messiah"
"26384","                              O’NEAL","Judas and the Black Messiah"
"26385","                What the --                                                *","Judas and the Black Messiah"
"26386","","Judas and the Black Messiah"
"26387","                                                       (CONTINUED)","Judas and the Black Messiah"
"26388","      Rev. mm/dd/yy (Tan)                                  34.","Judas and the Black Messiah"
"26389","A35   CONTINUED:                                                  A35","Judas and the Black Messiah"
"26390","","Judas and the Black Messiah"
"26391","      Harmon places a finger to her lips. PALMER pats O’Neal","Judas and the Black Messiah"
"26392","      down vigorously. He tears his shirt open, looking for a","Judas and the Black Messiah"
"26393","      wire. There is none.","Judas and the Black Messiah"
"26394","","Judas and the Black Messiah"
"26395","                              O’NEAL","Judas and the Black Messiah"
"26396","                C’mon, Judy, you know I --                              *","Judas and the Black Messiah"
