"","line","movie"
"36413","                   (back to Burt:)","The Fabelmans"
"36414","               Oh! He scared the crap out of her","The Fabelmans"
"36415","               when they were kids!","The Fabelmans"
"36416","","The Fabelmans"
"36417","     They rush to the kitchen doorway to see Boris’ silhouette","The Fabelmans"
"36418","     approach the front door. Mitzi whirls on her family.","The Fabelmans"
"36419","","The Fabelmans"
"36420","                         MITZI (CONT’D)","The Fabelmans"
"36421","                   (hissing fiercely:)","The Fabelmans"
"36422","               Don’t let him in!!!!!","The Fabelmans"
"36423","68                                                          CUT TO:    68","The Fabelmans"
"36424","","The Fabelmans"
"36425","     Uncle Boris has joined them at the kitchen table. His eyes","The Fabelmans"
"36426","     bloodshot from crying, He eats, ravenously. The kids are","The Fabelmans"
"36427","     aghast at his lack of table manners.","The Fabelmans"
"36428","                       Conformed Draft                  59.","The Fabelmans"
"36429","","The Fabelmans"
"36430","","The Fabelmans"
"36431","                    REGGIE","The Fabelmans"
"36432","          You were in the circus?!","The Fabelmans"
"36433","","The Fabelmans"
"36434","                    MITZI","The Fabelmans"
"36435","              (to Boris:)","The Fabelmans"
"36436","          Mama said you were the lion tamer.","The Fabelmans"
"36437","","The Fabelmans"
"36438","The kids are goggle-eyed.","The Fabelmans"
"36439","","The Fabelmans"
"36440","                    BORIS","The Fabelmans"
"36441","          Nah. Not at first, at first it was","The Fabelmans"
"36442","          “Podgorny, pound in the tent pegs,","The Fabelmans"
"36443","          Podgorny muck out the pachyderms!”","The Fabelmans"
"36444","          And then one night, the big cat","The Fabelmans"
"36445","          act, he comes down with a flu bug,","The Fabelmans"
"36446","          so it was “Boris Podgorny! In with","The Fabelmans"
"36447","          the lions.”","The Fabelmans"
"36448","","The Fabelmans"
"36449","                    NATALIE","The Fabelmans"
"36450","              (to Burt:)","The Fabelmans"
"36451","          He’s lying, right?!","The Fabelmans"
"36452","","The Fabelmans"
"36453","                    BURT","The Fabelmans"
"36454","          No, he’s telling you a story.","The Fabelmans"
"36455","","The Fabelmans"
"36456","                    BORIS","The Fabelmans"
"36457","              (to Sammy:)","The Fabelmans"
"36458","          You know what it’s like, huh? Pain","The Fabelmans"
"36459","          in the ass, sisters.","The Fabelmans"
"36460","","The Fabelmans"
"36461","           NATALIE                           LISA","The Fabelmans"
"36462","That’s rude!!                      (delighted:)","The Fabelmans"
"36463","                                He said ass!!","The Fabelmans"
"36464","","The Fabelmans"
"36465","                    SAMMY","The Fabelmans"
"36466","          But... When did you start working","The Fabelmans"
"36467","          in the movies?","The Fabelmans"
"36468","","The Fabelmans"
"36469","Boris blows his nose loudly, vividly into his napkin.","The Fabelmans"
"36470","","The Fabelmans"
"36471","                     BORIS","The Fabelmans"
"36472","          1927.","The Fabelmans"
"36473","","The Fabelmans"
"36474","                    SAMMY","The Fabelmans"
"36475","          1927 that was The Jazz Singer! That","The Fabelmans"
"36476","          was the year the talkies started!","The Fabelmans"
"36477","","The Fabelmans"
"36478","Mitzi, Natalie and Reggie remove the food.","The Fabelmans"
"36479","","The Fabelmans"
"36480","                    BORIS","The Fabelmans"
"36481","          Yeah sure, talkies, but me, no, I","The Fabelmans"
"36482","          started with Uncle Tom’s Cabin, not","The Fabelmans"
"36483","          a talkie, it was Harry Pollard, he","The Fabelmans"
"36484","          acted for Selig Polyscope, he","The Fabelmans"
"36485","                       Conformed Draft                     60.","The Fabelmans"
"36486","","The Fabelmans"
"36487","","The Fabelmans"
"36488","          married Maggie Whatsername, he","The Fabelmans"
"36489","          directed Uncle Tom.","The Fabelmans"
"36490","","The Fabelmans"
"36491","                    MITZI","The Fabelmans"
"36492","              (to Boris:)","The Fabelmans"
"36493","          Lift up your plate.","The Fabelmans"
"36494","","The Fabelmans"
"36495","Boris does as he’s told, continuing to talk as Natalie,","The Fabelmans"
"36496","Reggie, Mitzi and Sammy lift the ends of the tablecloth.","The Fabelmans"
"36497","","The Fabelmans"
"36498","                    BORIS","The Fabelmans"
"36499","          So Pollard needed help with the","The Fabelmans"
"36500","          bloodhounds, so my pal Fleischaker","The Fabelmans"
"36501","          who was a big name in dog acts,","The Fabelmans"
"36502","          poodles mainly.","The Fabelmans"
"36503","","The Fabelmans"
"36504","The kids and Mitzi bring the ends of the tablecloth together,","The Fabelmans"
"36505","Mitzi ties them in a bundle, then carries the bundle to the","The Fabelmans"
"36506","trashcan.","The Fabelmans"
"36507","","The Fabelmans"
"36508","                    BORIS (CONT’D)","The Fabelmans"
"36509","          But “Sure,” Fleischaker says to","The Fabelmans"
"36510","          Pollard, “bloodhounds, poodles,","The Fabelmans"
"36511","          what’s the difference?” So he went.","The Fabelmans"
"36512","          But by this time, Fleischaker he","The Fabelmans"
"36513","          had it up to here with the Jew-","The Fabelmans"
"36514","          haters - there was a lot of that","The Fabelmans"
"36515","          kind in the circuses, not many","The Fabelmans"
"36516","          Jews, lots of Jew-haters.","The Fabelmans"
"36517","","The Fabelmans"
"36518","                    SAMMY","The Fabelmans"
"36519","          Right.","The Fabelmans"
"36520","","The Fabelmans"
"36521","                    BORIS","The Fabelmans"
"36522","          But the movies! Oy vaVOY,","The Fabelmans"
"36523","          Fleischaker writes to me, “Boris,”","The Fabelmans"
"36524","          he writes. “Boris,” he writes,","The Fabelmans"
"36525","          “Hollywood is haymish, imagine I’m","The Fabelmans"
"36526","          in a minyan with Douglas Fairbanks","The Fabelmans"
"36527","          and Ricardo Cortez?! Come to","The Fabelmans"
"36528","          Hollywood!” So! I went.","The Fabelmans"
"36529","              (to Burt:)","The Fabelmans"
"36530","          Your wife, she don’t like doing the","The Fabelmans"
"36531","          dishes?","The Fabelmans"
"36532","","The Fabelmans"
"36533","                    BURT","The Fabelmans"
"36534","          Ah... Piano hands.","The Fabelmans"
"36535","","The Fabelmans"
"36536","                    BORIS","The Fabelmans"
"36537","              (tapping the side of his","The Fabelmans"
"36538","               nose:)","The Fabelmans"
"36539","          Ah, farshtaynen.","The Fabelmans"
"36540","              (to Sammy:)","The Fabelmans"
"36541","                             Conformed Draft                 61.","The Fabelmans"
"36542","","The Fabelmans"
"36543","","The Fabelmans"
"36544","               So you like the movies, huh, Mr.","The Fabelmans"
"36545","               Pizzelshass?","The Fabelmans"
"36546","","The Fabelmans"
"36547","69   INT. SAMMY’S BEDROOM - NIGHT                                  69","The Fabelmans"
"36548","","The Fabelmans"
"36549","     The room’s even more consumed by Escape To Nowhere","The Fabelmans"
"36550","     preparations. The editing machine is on Sammy’s desk with","The Fabelmans"
"36551","     footage from the camping trip waiting to be edited.","The Fabelmans"
"36552","","The Fabelmans"
"36553","     Sammy’s in his PJs, sitting on the floor with Boris, who’s in","The Fabelmans"
"36554","     an old undershirt and boxers, his little suitcase open","The Fabelmans"
"36555","     nearby. Also close at hand, a bottle of scotch and a glass.","The Fabelmans"
"36556","     Sammy is showing him his storyboard notebook.","The Fabelmans"
"36557","","The Fabelmans"
"36558","                         SAMMY","The Fabelmans"
"36559","               Okay, so then the sergeant he comes","The Fabelmans"
"36560","               over the hill, here, and I’m gonna","The Fabelmans"
"36561","               go below him so we see him and the","The Fabelmans"
"36562","               sky, and so we don’t see what he","The Fabelmans"
"36563","               sees, but we do see that he’s","The Fabelmans"
"36564","               really, um - okay so he’s like","The Fabelmans"
"36565","               almost losing his mind, right,","The Fabelmans"
"36566","               cause what he is seeing is totally","The Fabelmans"
"36567","               terrible! And then I’m gonna turn","The Fabelmans"
"36568","               the camera so that we see it.","The Fabelmans"
"36569","","The Fabelmans"
"36570","     He jumps up.","The Fabelmans"
"36571","","The Fabelmans"
"36572","                         SAMMY (CONT’D)","The Fabelmans"
"36573","               It’s just in another notebook, hang","The Fabelmans"
"36574","               on -","The Fabelmans"
"36575","","The Fabelmans"
"36576","                         BORIS","The Fabelmans"
"36577","                   (indicating the editing","The Fabelmans"
"36578","                    machine:)","The Fabelmans"
"36579","               That’s the movie? You could show me","The Fabelmans"
"36580","               instead of describing me to death.","The Fabelmans"
"36581","","The Fabelmans"
"36582","                           SAMMY","The Fabelmans"
"36583","               Nah, that’s just our stupid camping","The Fabelmans"
"36584","               trip, my dad’s...","The Fabelmans"
"36585","                    (beat)","The Fabelmans"
"36586","               He wants me to put this camping","The Fabelmans"
"36587","               film together so it’ll cheer up","The Fabelmans"
"36588","               mom.","The Fabelmans"
"36589","","The Fabelmans"
"36590","                         BORIS","The Fabelmans"
"36591","               Because her heart is broken because","The Fabelmans"
"36592","               her mama iz toyt.","The Fabelmans"
"36593","","The Fabelmans"
"36594","     Sammy nods, thinking.","The Fabelmans"
"36595","                       Conformed Draft                    62.","The Fabelmans"
"36596","","The Fabelmans"
"36597","","The Fabelmans"
"36598","                    BORIS (CONT’D)","The Fabelmans"
"36599","          But you, Mr. Director, you don’t","The Fabelmans"
"36600","          wanna do this, what your daddy","The Fabelmans"
"36601","          tells you, because you wanna make","The Fabelmans"
"36602","          your war picture, ah?","The Fabelmans"
"36603","","The Fabelmans"
"36604","Sammy’s embarrassed, startled to be understood so exactly.","The Fabelmans"
"36605","","The Fabelmans"
"36606","                    BORIS (CONT’D)","The Fabelmans"
"36607","          Yeah, yeah... Believe me, Sammy","The Fabelmans"
"36608","          Boy, I get it. Family, art:","The Fabelmans"
"36609","              (he makes a fierce gesture","The Fabelmans"
"36610","               meaning: “Pulled apart”)","The Fabelmans"
"36611","          It’ll tear you in two.","The Fabelmans"
"36612","","The Fabelmans"
"36613","Down the hall, Mitzi softly plays Muzio Clementi’s Sonatina","The Fabelmans"
"36614","in C Major, Op. 36. No. 3: I. “Spiritoso”.","The Fabelmans"
"36615","","The Fabelmans"
"36616","                    BORIS (CONT’D)","The Fabelmans"
"36617","              (lifting his head, as if","The Fabelmans"
"36618","               scenting something:)","The Fabelmans"
"36619","          You hear that?","The Fabelmans"
"36620","","The Fabelmans"
"36621","                    SAMMY","The Fabelmans"
"36622","          Oh yeah, my mom’s practicing, she’s","The Fabelmans"
"36623","          always -","The Fabelmans"
"36624","","The Fabelmans"
"36625","                    BORIS","The Fabelmans"
"36626","          Shah!!!! You talk too much!!","The Fabelmans"
"36627","          Listen!!","The Fabelmans"
"36628","","The Fabelmans"
"36629","Boris opens the door to hear better. Mitzi’s playing is","The Fabelmans"
"36630","tender, soulful, soft.","The Fabelmans"
"36631","","The Fabelmans"
"36632","                    BORIS (CONT’D)","The Fabelmans"
"36633","          When she was a kid, already she","The Fabelmans"
"36634","          played like that, she shoulda been","The Fabelmans"
"36635","          a concert piano player, a little","The Fabelmans"
"36636","          Rubenstein she was, she coulda","The Fabelmans"
"36637","          played... you name it, she coulda","The Fabelmans"
"36638","          played there, and she, once I","The Fabelmans"
"36639","          visited her and Teenee and Menashe","The Fabelmans"
"36640","          in Cincinatti, and she says to me","The Fabelmans"
"36641","          she wants to be a great piano","The Fabelmans"
"36642","          artist, but... She didn’t do it.","The Fabelmans"
"36643","","The Fabelmans"
"36644","                    SAMMY","The Fabelmans"
"36645","          Yeah, she’s really good! You know","The Fabelmans"
"36646","          she played on TV!","The Fabelmans"
"36647","","The Fabelmans"
"36648","                    BORIS","The Fabelmans"
"36649","          TV!! Feh!! She coulda played the","The Fabelmans"
"36650","          Musikverein in Vienna!","The Fabelmans"
"36651","              (he leans towards Sammy:)","The Fabelmans"
"36652","                       Conformed Draft                     63.","The Fabelmans"
"36653","","The Fabelmans"
"36654","","The Fabelmans"
"36655","          You see what she got in her heart","The Fabelmans"
"36656","          is what you got, what I got - ART.","The Fabelmans"
"36657","          Like me, like you I think, we’re","The Fabelmans"
"36658","          junkies and art is our drug. Family","The Fabelmans"
"36659","          we love, but art, we’re meshugah","The Fabelmans"
"36660","          for art. You think I wanted to","The Fabelmans"
"36661","          leave my sisters, my mama and papa","The Fabelmans"
"36662","          and go stick my stupid head in the","The Fabelmans"
"36663","          mouth of lions?!?!","The Fabelmans"
"36664","","The Fabelmans"
"36665","                    SAMMY","The Fabelmans"
"36666","          Putting your head in a lion’s mouth","The Fabelmans"
"36667","          is art?","The Fabelmans"
"36668","","The Fabelmans"
"36669","                    BORIS","The Fabelmans"
"36670","              (roaring with laughter,","The Fabelmans"
"36671","               then with ferocious","The Fabelmans"
"36672","               seriousness:)","The Fabelmans"
"36673","          NO!! Sticking your head in the","The Fabelmans"
"36674","          mouth of lions was balls!! Making","The Fabelmans"
"36675","          sure that lion don’t eat my head??","The Fabelmans"
"36676","          That is art!!","The Fabelmans"
"36677","              (he takes a drink:)","The Fabelmans"
"36678","          You see Teenee, she didn’t say to","The Fabelmans"
"36679","          Mitzi “go do what you gotta!” I","The Fabelmans"
"36680","          mean she was a good person, my","The Fabelmans"
"36681","          sister, but she was scared. Scared","The Fabelmans"
"36682","          for your mother, she should have","The Fabelmans"
"36683","          safety and family. So Mitzi, she","The Fabelmans"
"36684","          gave it all up.","The Fabelmans"
"36685","","The Fabelmans"
"36686","He gives Sammy’s cheek a horrible hard squeeze. Sammy yowls.","The Fabelmans"
"36687","Boris hangs on, examining Sammy’s head, one side then the","The Fabelmans"
"36688","other; after one last painful shake, he lets Sammy go.","The Fabelmans"
"36689","","The Fabelmans"
"36690","                    SAMMY","The Fabelmans"
"36691","          OW!","The Fabelmans"
"36692","","The Fabelmans"
"36693","Sammy grabs his cheeks, rubbing them, his eyes watering.","The Fabelmans"
"36694","","The Fabelmans"
"36695","                    BORIS","The Fabelmans"
"36696","          I want you should remember how that","The Fabelmans"
"36697","          hurt. Because when they say all","The Fabelmans"
"36698","          this -","The Fabelmans"
"36699","              (gesturing to the film","The Fabelmans"
"36700","               preparations all over)","The Fabelmans"
"36701","          - when they say what you do, it’s","The Fabelmans"
"36702","          cute, it’s a hobby, it’s like","The Fabelmans"
"36703","          stamps or butterfly collecting, you","The Fabelmans"
"36704","          feel your face how it feels now!","The Fabelmans"
"36705","","The Fabelmans"
"36706","                    SAMMY","The Fabelmans"
"36707","          Yeah, you almost pulled it off!","The Fabelmans"
"36708","                       Conformed Draft                    64.","The Fabelmans"
"36709","","The Fabelmans"
"36710","","The Fabelmans"
"36711","                    BORIS","The Fabelmans"
"36712","          So you remember your Onkl Boris and","The Fabelmans"
"36713","          what he’s telling you: Because","The Fabelmans"
"36714","          you’re gonna join the circus, I can","The Fabelmans"
"36715","          tell. You can’t hardly wait, you","The Fabelmans"
"36716","          wanna be in the big top, you’ll","The Fabelmans"
"36717","          shovel elephant shit until they say","The Fabelmans"
"36718","          “OK, Sammy, now ride the goddamn","The Fabelmans"
"36719","          elephant!” Oh you love those","The Fabelmans"
"36720","          people, ah?","The Fabelmans"
"36721","              (gesturing to the rest of","The Fabelmans"
"36722","               the house)","The Fabelmans"
"36723","          Your sisters, your mama, your papa,","The Fabelmans"
"36724","          except -","The Fabelmans"
"36725","              (whispering, gesturing to","The Fabelmans"
"36726","               the editing machine:)","The Fabelmans"
"36727","          - except this, this I think you","The Fabelmans"
"36728","          love a little more.","The Fabelmans"
"36729","","The Fabelmans"
"36730","                    SAMMY","The Fabelmans"
"36731","          No I don’t!","The Fabelmans"
"36732","","The Fabelmans"
"36733","Boris, laughing, reaches for Sammy’s cheeks.    Sammy jumps up","The Fabelmans"
"36734","and steps out of reach! Boris howls at him:","The Fabelmans"
"36735","","The Fabelmans"
"36736","                    BORIS","The Fabelmans"
"36737","          Run all you want, boychick, but you","The Fabelmans"
"36738","          know I ain’t whistlin’ Dixie here!!","The Fabelmans"
"36739","          You will make your movies, and you","The Fabelmans"
"36740","          will do your art, and you remember","The Fabelmans"
"36741","          how it hurt so you know what I’m","The Fabelmans"
"36742","          saying: Art will give you crowns in","The Fabelmans"
"36743","          heaven and laurels on earth. BUT!!","The Fabelmans"
"36744","          It’ll tear your heart out and leave","The Fabelmans"
"36745","          you lonely. You’ll be a shonde for","The Fabelmans"
"36746","          your loved ones, an exile in the","The Fabelmans"
"36747","          desert, a gypsy. Art is NO GAME!!","The Fabelmans"
"36748","          Art is dangerous as a lion’s mouth,","The Fabelmans"
"36749","          it’ll bite your head off!! LOOK AT","The Fabelmans"
"36750","          ME!! LOOK AT ME!! IS IT A WONDER","The Fabelmans"
"36751","          THAT TEENEE, SHE WANTED NOTHING TO","The Fabelmans"
"36752","          DO WITH ME?! WITH - WITH M-","The Fabelmans"
"36753","              (crying brokenheartedly:)","The Fabelmans"
"36754","          TEENEE!!! OH, TEENEE!!!","The Fabelmans"
"36755","","The Fabelmans"
"36756","He tears his undershirt and pulls at his hair. Sammy’s","The Fabelmans"
"36757","horrified.","The Fabelmans"
"36758","","The Fabelmans"
"36759","                    SAMMY","The Fabelmans"
"36760","          Stop! Stop! Stop it!!","The Fabelmans"
"36761","","The Fabelmans"
"36762","Boris stops.","The Fabelmans"
"36763","                            Conformed Draft                  65.","The Fabelmans"
"36764","","The Fabelmans"
"36765","","The Fabelmans"
"36766","                         BORIS","The Fabelmans"
"36767","               What, you never saw nobody grieving","The Fabelmans"
"36768","               before? Pfft!","The Fabelmans"
"36769","                   (lying down on the floor:)","The Fabelmans"
"36770","               Let’s go to sleep, buballah.","The Fabelmans"
"36771","","The Fabelmans"
"36772","                         SAMMY","The Fabelmans"
"36773","               Um, you can sleep in the bed.     I","The Fabelmans"
"36774","               have my sleeping bag.","The Fabelmans"
"36775","","The Fabelmans"
"36776","                          BORIS","The Fabelmans"
"36777","               I’m sitting shiva for my sister. I","The Fabelmans"
"36778","               sleep on the floor. You wanna sleep","The Fabelmans"
"36779","               on the floor too?","The Fabelmans"
"36780","                   (shrugs:)","The Fabelmans"
"36781","               She was your grandma. Tear your","The Fabelmans"
"36782","               clothes. Sleep on the floor.","The Fabelmans"
"36783","               Goodnight.","The Fabelmans"
"36784","","The Fabelmans"
"36785","     Sammy carefully tears a corner of the pocket on his PJ shirt","The Fabelmans"
"36786","     and stands pensively before his editing machine.","The Fabelmans"
"36787","","The Fabelmans"
"36788","70   EXT. OUTSIDE THE FABELMAN HOUSE - MORNING                      70","The Fabelmans"
"36789","","The Fabelmans"
"36790","     A cab waits as the family gathers to send off Boris.","The Fabelmans"
"36791","","The Fabelmans"
"36792","                         MITZI","The Fabelmans"
"36793","                   (to Lisa)","The Fabelmans"
"36794","               Say bye bye.","The Fabelmans"
"36795","","The Fabelmans"
"36796","                          LISA","The Fabelmans"
"36797","               Bye bye.","The Fabelmans"
"36798","","The Fabelmans"
"36799","                          BORIS","The Fabelmans"
"36800","               Bye bye.","The Fabelmans"
"36801","","The Fabelmans"
"36802","     As he heads for the taxi, the CABBIE tries to help with his","The Fabelmans"
"36803","     bag. Boris hangs on until the driver relents. He tosses the","The Fabelmans"
"36804","     suitcase in the cab then turns back, pointing at Sammy, who","The Fabelmans"
"36805","     seems pinned by his intensity. The family all turn to Sammy,","The Fabelmans"
"36806","     puzzled. Boris repeats the torn-in-two gesture. He gets in","The Fabelmans"
"36807","     the cab and it drives away. Burt puts his arm around Mitzi.","The Fabelmans"
"36808","","The Fabelmans"
"36809","                         MITZI","The Fabelmans"
"36810","                   (wiping her eyes:)","The Fabelmans"
"36811","               I don’t know what momma was so","The Fabelmans"
"36812","               worried about. It was a nice visit.","The Fabelmans"
"36813","","The Fabelmans"
"36814","71   INT. SAMMY'S BEDROOM/THE LIVING ROOM - 2AM                     71","The Fabelmans"
"36815","","The Fabelmans"
"36816","     Mitzi in her nightgown in the living room, playing the Adagio","The Fabelmans"
"36817","     from Bach’s Concerto in D Minor, BMV 974. Burt is on the","The Fabelmans"
"36818","                            Conformed Draft                   66.","The Fabelmans"
"36819","","The Fabelmans"
"36820","","The Fabelmans"
"36821","     sofa, papers all about him, scribbling work-related notes as","The Fabelmans"
"36822","     he listens to her play.","The Fabelmans"
"36823","73                                                CUT BACK TO:      73","The Fabelmans"
"36824","","The Fabelmans"
"36825","     The editing machine’s loaded. Sammy turns the handle, feeding","The Fabelmans"
"36826","     footage through the viewer: Mitzi eats some stew from the","The Fabelmans"
"36827","     campfire. She turns to Sammy’s camera and opens her mouth","The Fabelmans"
"36828","     wide, exhibiting the masticated contents. Then she feigns","The Fabelmans"
"36829","     theatrically choking and dying. Reggie steps in to haul her","The Fabelmans"
"36830","     to her feet, laughing.","The Fabelmans"
"36831","","The Fabelmans"
"36832","     Sammy transfers the film to the editing block and cuts out","The Fabelmans"
"36833","     the shot to add to the series of trims taped to his table.","The Fabelmans"
"36834","","The Fabelmans"
"36835","     Everyone walks up a steep path, smiling, waving at the","The Fabelmans"
"36836","     camera. Sammy at the editing machine scowls and cranks","The Fabelmans"
"36837","     faster, racing through till he gets to:","The Fabelmans"
"36838","","The Fabelmans"
"36839","     Mitzi rides up and down on the sapling while Burt teaches the","The Fabelmans"
"36840","     girls tripod-building. Sammy at the editor slows down at a","The Fabelmans"
"36841","     possible jump from the tree lifting Mitzi to a close-up of","The Fabelmans"
"36842","     her face, laughing, lit-up, a little scared. He enjoys","The Fabelmans"
"36843","     speeding it up, reversing it.","The Fabelmans"
"36844","","The Fabelmans"
"36845","     Sammy searches through a new reel, now enjoying the work. He","The Fabelmans"
"36846","     cranks ahead till he gets to:","The Fabelmans"
"36847","","The Fabelmans"
"36848","     Burt gutting a fish, Lisa, Natalie and Reggie looking grossed","The Fabelmans"
"36849","     out. Reggie pretends to eat the fish guts, grossing out","The Fabelmans"
"36850","     Natalie. Sammy chuckles, then he cranks ahead, stops and","The Fabelmans"
"36851","     reverses - his eye’s been snagged by something. Cranking the","The Fabelmans"
"36852","     film forward again, slowly, Sammy bends closer to the ground-","The Fabelmans"
"36853","     glass screen. At a distance from Burt and the girls, in the","The Fabelmans"
"36854","     frames’ background, Mitzi and Bennie are seated on a log","The Fabelmans"
"36855","     together, deep in conversation. Bennie playfully puts his hat","The Fabelmans"
"36856","     on Mitzi’s head.","The Fabelmans"
"36857","","The Fabelmans"
"36858","     Sammy stares at this frame, then he slowly turns the crank,","The Fabelmans"
"36859","     wanting to move past this but also reluctant to do so.","The Fabelmans"
"36860","     Deciding to leave it, he zooms through a few more scenes.","The Fabelmans"
"36861","","The Fabelmans"
"36862","     Everyone’s walking across a stone bridge, pretending to be","The Fabelmans"
"36863","     tightrope walkers, Mitzi and Bennie last in line. Bennie","The Fabelmans"
"36864","     puts both his hands on Mitzi’s shoulders and starts to draw","The Fabelmans"
"36865","     her close to him. Sammy slows the film down as Mitzi allows","The Fabelmans"
"36866","     Bennie to hold her before she spins and pulls Bennie’s big","The Fabelmans"
"36867","     hat down over his eyes. The reel ends and Sammy, yawning,","The Fabelmans"
"36868","     changes it out.","The Fabelmans"
"36869","","The Fabelmans"
"36870","                                                       CUT TO:","The Fabelmans"
"36871","                            Conformed Draft                     67.","The Fabelmans"
"36872","","The Fabelmans"
"36873","","The Fabelmans"
"36874","     In the living room, Mitzi continues with the Bach. Burt","The Fabelmans"
"36875","     listens as he works, making calculations with one hand,","The Fabelmans"
"36876","     conducting with the other.","The Fabelmans"
"36877","77                                                CUT BACK TO:        77","The Fabelmans"
"36878","","The Fabelmans"
"36879","     Sammy scrolls rapidly through a new roll, stopping at a","The Fabelmans"
"36880","     sequence of Reggie and Natalie clowning around with some","The Fabelmans"
"36881","     branches. In the background, Bennie and Mitzi walk along a","The Fabelmans"
"36882","     trail into the woods.","The Fabelmans"
"36883","","The Fabelmans"
"36884","     Something catches Sammy eye and he reverses the film to play","The Fabelmans"
"36885","     it again slowly, intent on -","The Fabelmans"
"36886","","The Fabelmans"
"36887","     Mitzi and Bennie in the woods, partly obscured by tree","The Fabelmans"
"36888","     branches, but what’s not hidden is Bennie putting his hand","The Fabelmans"
"36889","     tenderly on the small of Mitzi’s back; Mitzi moves his hand","The Fabelmans"
"36890","     away, but as she does she looks back over her shoulder to","The Fabelmans"
"36891","     make sure no one’s watching. Then she leans over and kisses","The Fabelmans"
"36892","     Bennie’s ear. He playfully flicks at his ear as if brushing","The Fabelmans"
"36893","     off a mosquito. They laugh and walk together into the","The Fabelmans"
"36894","     darkness of the woods, Mitzi leaning her body against","The Fabelmans"
"36895","     Bennie’s as they disappear from view.","The Fabelmans"
"36896","","The Fabelmans"
"36897","     Sammy throws the reel off the editor and reloads the earlier","The Fabelmans"
"36898","     one of the stone bridge crossing. The intimacy between Mitzi","The Fabelmans"
"36899","     and Bennie is even more clear as she gazes lovingly into his","The Fabelmans"
"36900","     eyes when he steadies her balance.","The Fabelmans"
"36901","","The Fabelmans"
"36902","                                                       CUT TO:","The Fabelmans"
"36903","","The Fabelmans"
"36904","     In the living room, Burt continues “conducting” with his","The Fabelmans"
"36905","     pencil.","The Fabelmans"
"36906","","The Fabelmans"
"36907","                                                       CUT TO:","The Fabelmans"
"36908","","The Fabelmans"
"36909","     Sammy has loaded a new reel: Mitzi, Burt and Bennie clowning","The Fabelmans"
"36910","     around at the campsite. Burt and Bennie laugh as Mitzi","The Fabelmans"
"36911","     gesticulates dramatically, doing silent movie Lillian-Gish-","The Fabelmans"
"36912","     type schtick. She puts her hand to her forehead in a 19th","The Fabelmans"
"36913","     Century stage swoon. Both Burt and Bennie move to catch her.","The Fabelmans"
"36914","     Mitzi switches direction mid-swoon to make sure that when","The Fabelmans"
"36915","     she’s caught, it’s by Bennie, not Burt. Bennie dips her as if","The Fabelmans"
"36916","     about to go in for a passionate kiss. He scrolls slowly ahead","The Fabelmans"
"36917","     to a frame of Bennie’s and Mitzi’s faces, almost about to","The Fabelmans"
"36918","     kiss. The next frame, an instant so quick it barely","The Fabelmans"
"36919","     registered, but there it is on frame: Mitzi has abandoned her","The Fabelmans"
"36920","     stage-pucker and is looking up into Bennie’s eyes","The Fabelmans"
"36921","     meaningfully, sad, serious.","The Fabelmans"
"36922","","The Fabelmans"
"36923","     Sammy shoves back from the movie editor and stands,","The Fabelmans"
"36924","     overwhelmed, terrified; he’s having a panic attack.","The Fabelmans"
"36925","","The Fabelmans"
"36926","                                                       CUT TO:","The Fabelmans"
"36927","                            Conformed Draft                      68.","The Fabelmans"
"36928","","The Fabelmans"
"36929","","The Fabelmans"
"36930","     In the living room, Mitzi is reaching a climax in the piece","The Fabelmans"
"36931","     she’s playing. Sammy seems pinned to the wall with the","The Fabelmans"
"36932","     incriminating frame of Mitzi and Bennie frozen on the screen.","The Fabelmans"
"36933","     He slumps to the floor.","The Fabelmans"
"36934","78                                                      CUT TO:        78","The Fabelmans"
"36935","","The Fabelmans"
"36936","79   Mitzi finishes gently. Burt, still on the sofa but sitting        79","The Fabelmans"
"36937","     up, watches her with love. Mitzi returns his gaze,","The Fabelmans"
"36938","     unreadable.","The Fabelmans"
"36939","","The Fabelmans"
"36940","                                                        CUT TO:","The Fabelmans"
"36941","","The Fabelmans"
"36942","81   INT. THE DINING ROOM - NIGHT                                      81","The Fabelmans"
"36943","","The Fabelmans"
"36944","     Burt, Bennie, Reggie, Natalie and Lisa sit around the table","The Fabelmans"
"36945","     in the dark, watching the camping film. On screen, Mitzi mugs","The Fabelmans"
"36946","     for the camera with her mouth full of food. They all laugh.","The Fabelmans"
"36947","","The Fabelmans"
"36948","                         LISA","The Fabelmans"
"36949","               Yuck!","The Fabelmans"
"36950","","The Fabelmans"
"36951","     On screen, Mitzi pretends to choke.   Then it cuts to her","The Fabelmans"
"36952","     riding the springy sapling.","The Fabelmans"
"36953","","The Fabelmans"
"36954","                         FAMILY","The Fabelmans"
"36955","               Whoa!","The Fabelmans"
"36956","","The Fabelmans"
"36957","     On screen, Mitzi peeks out at the camera from her sleeping","The Fabelmans"
"36958","     bag.","The Fabelmans"
"36959","","The Fabelmans"
"36960","                         FAMILY (CONT’D)","The Fabelmans"
"36961","               Aww...","The Fabelmans"
"36962","","The Fabelmans"
"36963","     As the on screen Mitzi sits up and speaks to the camera, real-","The Fabelmans"
"36964","     life Mitzi does her best to dub herself.","The Fabelmans"
"36965","","The Fabelmans"
"36966","                         MITZI","The Fabelmans"
"36967","               This. Is. The. Life!","The Fabelmans"
"36968","","The Fabelmans"
