"","line","movie"
"26727","","The Power of the Dog"
"26728","","The Power of the Dog"
"26729","The Old Lady walks into the room and shivers. She smiles and","The Power of the Dog"
"26730","turns to Rose.","The Power of the Dog"
"26731","","The Power of the Dog"
"26732","                    THE OLD LADY","The Power of the Dog"
"26733","          One forgets how cold it is. I’m","The Power of the Dog"
"26734","          surprised you can stand it.","The Power of the Dog"
"26735","","The Power of the Dog"
"26736","Rose laughs.","The Power of the Dog"
"26737","","The Power of the Dog"
"26738","                    ROSE","The Power of the Dog"
"26739","          I’m glad you have come. Somehow","The Power of the Dog"
"26740","          knowing George, I knew I could","The Power of the Dog"
"26741","          count on your kindness.","The Power of the Dog"
"26742","","The Power of the Dog"
"26743","The Old Gent steps into the room and Rose smiling steps out.","The Power of the Dog"
"26744","The Old Lady opens her suitcase.","The Power of the Dog"
"26745","","The Power of the Dog"
"26746","                    THE OLD LADY","The Power of the Dog"
"26747","          Well, what do you think of her?","The Power of the Dog"
"26748","","The Power of the Dog"
"26749","                    THE OLD GENT","The Power of the Dog"
"26750","          You hear that? The windows still","The Power of the Dog"
"26751","          rattle.","The Power of the Dog"
"26752","","The Power of the Dog"
"26753","                    THE OLD LADY","The Power of the Dog"
"26754","          Didn’t you hear me? I said what do","The Power of the Dog"
"26755","          you think of her?","The Power of the Dog"
"26756","","The Power of the Dog"
"26757","                    THE OLD GENT","The Power of the Dog"
"26758","          Think of her? I think it’s mighty","The Power of the Dog"
"26759","          considerate of her to turn her room","The Power of the Dog"
"26760","          over to us.","The Power of the Dog"
"26761","","The Power of the Dog"
"26762","The Old Lady lays clothes out on the bed.","The Power of the Dog"
"26763","","The Power of the Dog"
"26764","                    THE OLD LADY","The Power of the Dog"
"26765","          She sees George’s kindness and that","The Power of the Dog"
"26766","          pleases me.","The Power of the Dog"
"26767","","The Power of the Dog"
"26768","                    THE OLD GENT","The Power of the Dog"
"26769","          Will you give her a little of the","The Power of the Dog"
"26770","          jewelry or such things?","The Power of the Dog"
"26771","","The Power of the Dog"
"26772","The Old Lady has picked up a pot from the sill with a dead","The Power of the Dog"
"26773","Geranium drooping from the stork.","The Power of the Dog"
"26774","","The Power of the Dog"
"26775","                    THE OLD LADY","The Power of the Dog"
"26776","          Oh I see Miss Jones is dead. I","The Power of the Dog"
"26777","          think we had better wait and see.","The Power of the Dog"
"26778","          Too bad there’s a child.","The Power of the Dog"
"26779","","The Power of the Dog"
"26780","                    THE OLD GENT","The Power of the Dog"
"26781","          It was dying before we left. It’s","The Power of the Dog"
"26782","          not the child you know that.","The Power of the Dog"
"26783","                                                              47.","The Power of the Dog"
"26784","","The Power of the Dog"
"26785","","The Power of the Dog"
"26786","     The Old Gent turned sharply walked across the room, turned","The Power of the Dog"
"26787","     sharply and walked straight back.","The Power of the Dog"
"26788","","The Power of the Dog"
"26789","                         THE OLD GENT (CONT'D)","The Power of the Dog"
"26790","               I can tell you one thing. I feel","The Power of the Dog"
"26791","               sorry for her.","The Power of the Dog"
"26792","","The Power of the Dog"
"26793","     The Old Lady fits a dress on a hanger and carries it to the","The Power of the Dog"
"26794","     wardrobe.","The Power of the Dog"
"26795","","The Power of the Dog"
"26796","                         THE OLD LADY","The Power of the Dog"
"26797","               God knows why George has the","The Power of the Dog"
"26798","               Governor coming for dinner.","The Power of the Dog"
"26799","","The Power of the Dog"
"26800","                         THE OLD GENT","The Power of the Dog"
"26801","               Phil can talk remember that, he’ll","The Power of the Dog"
"26802","               entertain them.","The Power of the Dog"
"26803","","The Power of the Dog"
"26804","                         THE OLD LADY","The Power of the Dog"
"26805","               But will he... ?","The Power of the Dog"
"26806","","The Power of the Dog"
"26807","                          THE OLD GENT","The Power of the Dog"
"26808","               Suit up?","The Power of the Dog"
"26809","","The Power of the Dog"
"26810","     The Old Gent cannot contemplate a problem this size. He hangs","The Power of the Dog"
"26811","     his own dress suit on the wardrobe door.","The Power of the Dog"
"26812","","The Power of the Dog"
"26813","","The Power of the Dog"
"26814","71   INT - BURBANK RANCH HOUSE/LOUNGE/DINING ROOM - DAY           71","The Power of the Dog"
"26815","","The Power of the Dog"
"26816","     Lola and Mrs Lewis are setting the table on a highly starched","The Power of the Dog"
"26817","     white linen tablecloth. Mrs Lewis demonstrates how each","The Power of the Dog"
"26818","     setting should look including silver finger bowls. Lola’s","The Power of the Dog"
"26819","     hair is in a scarf to keep her curls tidy and Mrs Lewis’s","The Power of the Dog"
"26820","     hair has been freshly primped.","The Power of the Dog"
"26821","","The Power of the Dog"
"26822","                         MRS LEWIS","The Power of the Dog"
"26823","               The soup, the starter, the main and","The Power of the Dog"
"26824","               the dessert. The napkin is fanned.","The Power of the Dog"
"26825","","The Power of the Dog"
"26826","     Behind them Cowhands carry wood to stack beside the fire.","The Power of the Dog"
"26827","     They look on in wonder at the table.","The Power of the Dog"
"26828","","The Power of the Dog"
"26829","                         MRS LEWIS (CONT'D)","The Power of the Dog"
"26830","               Light the fire, we may as well try","The Power of the Dog"
"26831","               and warm this place.","The Power of the Dog"
"26832","","The Power of the Dog"
"26833","","The Power of the Dog"
"26834","72   INT - BURBANK RANCH/ROSE & GEORGE’S TEMP BEDROOM - DAY       72","The Power of the Dog"
"26835","","The Power of the Dog"
"26836","     Rose in satin underwear is trimming her nails in preparation","The Power of the Dog"
"26837","     for their work later in the evening. She notices that even","The Power of the Dog"
"26838","     now her fingers are trembling. She turns to George looking","The Power of the Dog"
"26839","     smart in his dinner suit.","The Power of the Dog"
"26840","                                                                48.","The Power of the Dog"
"26841","","The Power of the Dog"
"26842","","The Power of the Dog"
"26843","     He puts a comforting hand on Rose’s shoulder.","The Power of the Dog"
"26844","","The Power of the Dog"
"26845","                         GEORGE","The Power of the Dog"
"26846","               The Governor’s just rung. They are","The Power of the Dog"
"26847","               coming. I had hoped the weather","The Power of the Dog"
"26848","               would put them off.","The Power of the Dog"
"26849","","The Power of the Dog"
"26850","     Rose’s last hope is dashed.","The Power of the Dog"
"26851","","The Power of the Dog"
"26852","                         GEORGE (CONT'D)","The Power of the Dog"
"26853","               It will be fun, you’ll see Phil is","The Power of the Dog"
"26854","               a great story spinner.","The Power of the Dog"
"26855","","The Power of the Dog"
"26856","                         ROSE","The Power of the Dog"
"26857","               Oh that’s good. Maybe I won’t have","The Power of the Dog"
"26858","               to play.","The Power of the Dog"
"26859","","The Power of the Dog"
"26860","     They both laugh a little.","The Power of the Dog"
"26861","","The Power of the Dog"
"26862","                         GEORGE","The Power of the Dog"
"26863","               Don’t be surprised when his wife","The Power of the Dog"
"26864","               smokes.","The Power of the Dog"
"26865","","The Power of the Dog"
"26866","     Rose puts on a black satin turban, a long dark feather is","The Power of the Dog"
"26867","     attached to the front with a broach. It curls up high.","The Power of the Dog"
"26868","","The Power of the Dog"
"26869","                         ROSE","The Power of the Dog"
"26870","               I thought I should dress up because","The Power of the Dog"
"26871","               she might. You know she’s from a","The Power of the Dog"
"26872","               city.","The Power of the Dog"
"26873","","The Power of the Dog"
"26874","     George looks on smiling but worried - what will Phil say?","The Power of the Dog"
"26875","","The Power of the Dog"
"26876","","The Power of the Dog"
"26877","73   INT - BURBANK RANCH HOUSE/KITCHEN - DAY                      73","The Power of the Dog"
"26878","","The Power of the Dog"
"26879","     A Cowhand pours more chips of ice into the sink where Mrs","The Power of the Dog"
"26880","     Lewis beats her mousse. She stands back a moment then","The Power of the Dog"
"26881","     straightens.","The Power of the Dog"
"26882","","The Power of the Dog"
"26883","                         MRS LEWIS","The Power of the Dog"
"26884","               That’s the car.","The Power of the Dog"
"26885","","The Power of the Dog"
"26886","     Through the kitchen window she sees the Governor’s smart","The Power of the Dog"
"26887","     black car on The Ranch road distantly approaching the","The Power of the Dog"
"26888","     homestead.","The Power of the Dog"
"26889","","The Power of the Dog"
"26890","","The Power of the Dog"
"26891","74   INT - BURBANK RANCH HOUSE/LOUNGE - DAY                       74","The Power of the Dog"
"26892","","The Power of the Dog"
"26893","     Mrs Lewis hobbles through the lounge to the window by the","The Power of the Dog"
"26894","     dining table where she will view the Governor arriving and","The Power of the Dog"
"26895","     walking up the front steps. Mrs Lewis is careful to stand a","The Power of the Dog"
"26896","     good step back so as not to be caught staring.","The Power of the Dog"
"26897","                                                               49.","The Power of the Dog"
"26898","","The Power of the Dog"
"26899","","The Power of the Dog"
"26900","     George and Rose in the lounge look at each other and together","The Power of the Dog"
"26901","     walk to the front door.","The Power of the Dog"
"26902","","The Power of the Dog"
"26903","","The Power of the Dog"
"26904","75   EXT - BURBANK RANCH/FRONT YARD - DAY                        75","The Power of the Dog"
"26905","","The Power of the Dog"
"26906","     The Cowhands amble over in force wearing their mail order","The Power of the Dog"
"26907","     purchases, chaps, hats, shirts, spurs.","The Power of the Dog"
"26908","","The Power of the Dog"
"26909","     George walks cheerfully down the steps into the puddled and","The Power of the Dog"
"26910","     muddy yard and opens the door for the GOVERNOR’S WIFE,","The Power of the Dog"
"26911","     GEORGINA. The Governor’s Wife is puffing the last of her","The Power of the Dog"
"26912","     cigarette. She is hard eyeing her husband as he confirms the","The Power of the Dog"
"26913","     visit will be brief.","The Power of the Dog"
"26914","","The Power of the Dog"
"26915","     Rose also walks down the steps to welcome and shake the","The Power of the Dog"
"26916","     important Guest’s hands.","The Power of the Dog"
"26917","","The Power of the Dog"
"26918","     The GOVERNOR, EDWARD, raises his hat to the Cowhands who","The Power of the Dog"
"26919","     raise their cowboy hats back to him. They are shivering in","The Power of the Dog"
"26920","     their fancy shirts but they’re happy, some of them even shake","The Power of the Dog"
"26921","     his hand.","The Power of the Dog"
"26922","","The Power of the Dog"
"26923","","The Power of the Dog"
"26924","76   INT - BURBANK RANCH HOUSE/LOUNGE - DAY                      76","The Power of the Dog"
"26925","","The Power of the Dog"
"26926","     Mrs Lewis backs away from the window as the Governor and his","The Power of the Dog"
"26927","     Wife followed by George and Rose turn towards the house.","The Power of the Dog"
"26928","","The Power of the Dog"
"26929","","The Power of the Dog"
"26930","77   INT - BURBANK RANCH HOUSE/LOUNGE - EVENING                  77","The Power of the Dog"
"26931","","The Power of the Dog"
"26932","     The Governor offers to take his wife’s fur coat, but she","The Power of the Dog"
"26933","     holds on to it. Her eyes alight on George coming towards her","The Power of the Dog"
"26934","     holding two cocktails.","The Power of the Dog"
"26935","","The Power of the Dog"
"26936","                         GEORGINA","The Power of the Dog"
"26937","               I might keep that a moment","The Power of the Dog"
"26938","               longer... oh sweet, it has its own","The Power of the Dog"
"26939","               umbrella!","The Power of the Dog"
"26940","","The Power of the Dog"
"26941","                         EDWARD","The Power of the Dog"
"26942","               It’s an island of civilization","The Power of the Dog"
"26943","               here, thank you, very unexpected,","The Power of the Dog"
"26944","               my God it’s cold on The Pass.","The Power of the Dog"
"26945","","The Power of the Dog"
"26946","                         GEORGE","The Power of the Dog"
"26947","               You enjoyed Europe?","The Power of the Dog"
"26948","","The Power of the Dog"
"26949","                         EDWARD","The Power of the Dog"
"26950","               Mmmm... there I was in Paris","The Power of the Dog"
"26951","               discovering this one speaks French","The Power of the Dog"
"26952","               fluently.","The Power of the Dog"
"26953","                                                        50.","The Power of the Dog"
"26954","","The Power of the Dog"
"26955","","The Power of the Dog"
"26956","                    GEORGINA","The Power of the Dog"
"26957","          Non, ne vrais pas.","The Power of the Dog"
"26958","","The Power of the Dog"
"26959","                    EDWARD","The Power of the Dog"
"26960","          Yes you do, and German....","The Power of the Dog"
"26961","","The Power of the Dog"
"26962","Georgina shakes her head laughing at her husband. George and","The Power of the Dog"
"26963","Rose listen dazzled and a little afraid.","The Power of the Dog"
"26964","","The Power of the Dog"
"26965","                    EDWARD (CONT'D)","The Power of the Dog"
"26966","          I was telling Georgie about your","The Power of the Dog"
"26967","          brother, what was it Phi Beta Kappa","The Power of the Dog"
"26968","          at Yale?","The Power of the Dog"
"26969","","The Power of the Dog"
"26970","                    GEORGE","The Power of the Dog"
"26971","          Yes in classics.","The Power of the Dog"
"26972","","The Power of the Dog"
"26973","                    EDWARD","The Power of the Dog"
"26974","          So he swears at the cattle in Greek","The Power of the Dog"
"26975","          or Latin?","The Power of the Dog"
"26976","","The Power of the Dog"
"26977","                    GEORGE","The Power of the Dog"
"26978","          Heh, heh. Rose plays the piano.","The Power of the Dog"
"26979","","The Power of the Dog"
"26980","The Governor swings around to look at Rose.","The Power of the Dog"
"26981","","The Power of the Dog"
"26982","                    EDWARD","The Power of the Dog"
"26983","          Do you? That’s a nice surprise.","The Power of the Dog"
"26984","","The Power of the Dog"
"26985","                    ROSE","The Power of the Dog"
"26986","          I can’t speak other languages...","The Power of the Dog"
"26987","","The Power of the Dog"
"26988","                    GEORGE","The Power of the Dog"
"26989","          I’ll just have a look-see out the","The Power of the Dog"
"26990","          back for Phil.","The Power of the Dog"
"26991","","The Power of the Dog"
"26992","                    GEORGINA","The Power of the Dog"
"26993","          Good I want to meet this brother.","The Power of the Dog"
"26994","","The Power of the Dog"
"26995","The Governor puts an arm around Rose, looking oddly at the","The Power of the Dog"
"26996","feather on her turban.","The Power of the Dog"
"26997","","The Power of the Dog"
"26998","                    EDWARD","The Power of the Dog"
"26999","          All right, we’ll tell you our","The Power of the Dog"
"27000","          secret. Georgina is French.","The Power of the Dog"
"27001","","The Power of the Dog"
"27002","                    GEORGINA","The Power of the Dog"
"27003","          You exaggerate. I was at boarding","The Power of the Dog"
"27004","          school in Lyon.","The Power of the Dog"
"27005","","The Power of the Dog"
"27006","The older Burbanks are making their way down the stairs, very","The Power of the Dog"
"27007","dressed up.","The Power of the Dog"
"27008","                                                             51.","The Power of the Dog"
"27009","","The Power of the Dog"
"27010","","The Power of the Dog"
"27011","                         EDWARD","The Power of the Dog"
"27012","               Ah here’s two people we can’t fool.","The Power of the Dog"
"27013","","The Power of the Dog"
"27014","                         THE OLD LADY","The Power of the Dog"
"27015","               No you cannot, we know everything,","The Power of the Dog"
"27016","               we’re encyclopedias, at least I am.","The Power of the Dog"
"27017","               I have nothing to do but read,","The Power of the Dog"
"27018","               hello Edward, Georgina.","The Power of the Dog"
"27019","","The Power of the Dog"
"27020","                         THE OLD GENT","The Power of the Dog"
"27021","               She’s been reading The Curse of","The Power of the Dog"
"27022","               Tutankhamen in the digest.","The Power of the Dog"
"27023","","The Power of the Dog"
"27024","     The Old Gent passes The Old Lady an orange blossom.","The Power of the Dog"
"27025","","The Power of the Dog"
"27026","                         EDWARD","The Power of the Dog"
"27027","               So you believe in the curse?","The Power of the Dog"
"27028","","The Power of the Dog"
"27029","                         THE OLD LADY","The Power of the Dog"
"27030","               No, no I’m not drinking George’s","The Power of the Dog"
"27031","               contraption. Yes I do, but did you","The Power of the Dog"
"27032","               know that Tutankhamen was just a","The Power of the Dog"
"27033","               boy?","The Power of the Dog"
"27034","","The Power of the Dog"
"27035","     The Governor squints very interested.","The Power of the Dog"
"27036","","The Power of the Dog"
"27037","                         THE OLD LADY (CONT'D)","The Power of the Dog"
"27038","               Only eighteen.","The Power of the Dog"
"27039","","The Power of the Dog"
"27040","                         THE OLD GENT","The Power of the Dog"
"27041","               I don’t believe they can be so","The Power of the Dog"
"27042","               precise.","The Power of the Dog"
"27043","","The Power of the Dog"
"27044","     Rose fades smiling into the background, sipping heavily on","The Power of the Dog"
"27045","     her cocktail.","The Power of the Dog"
"27046","","The Power of the Dog"
"27047","                         THE OLD LADY","The Power of the Dog"
"27048","               Well they can. He was eighteen.","The Power of the Dog"
"27049","","The Power of the Dog"
"27050","","The Power of the Dog"
"27051","78   EXT - BURBANK RANCH/YARD - EVE                               78","The Power of the Dog"
"27052","","The Power of the Dog"
"27053","     The suited frame of George is dark against the gloomy and","The Power of the Dog"
"27054","     patchy snow of the yard. He walks over to the horse paddock","The Power of the Dog"
"27055","     where he sees Phil’s horse among several others, heads down","The Power of the Dog"
"27056","     their rumps turned to the wind, one back foot resting.","The Power of the Dog"
"27057","","The Power of the Dog"
"27058","     George heads into the barn. It’s dark. George is about to","The Power of the Dog"
"27059","     leave when he notices Bronco Henry’s saddle is missing from","The Power of the Dog"
"27060","     above his commemoration plaque. The plaque is gleaming","The Power of the Dog"
"27061","     against the dark empty wall.","The Power of the Dog"
"27062","","The Power of the Dog"
"27063","                         GEORGE","The Power of the Dog"
"27064","               Phil? Phil are you here?","The Power of the Dog"
"27065","                                                        52.","The Power of the Dog"
"27066","","The Power of the Dog"
"27067","","The Power of the Dog"
"27068","A match flares, Phil draws on the cigarette the glow briefly","The Power of the Dog"
"27069","flooding his face.","The Power of the Dog"
"27070","","The Power of the Dog"
"27071","                    GEORGE (CONT'D)","The Power of the Dog"
"27072","          I was looking for you.","The Power of the Dog"
"27073","","The Power of the Dog"
"27074","                    PHIL","The Power of the Dog"
"27075","          Well you’ve found me.","The Power of the Dog"
"27076","","The Power of the Dog"
"27077","                    GEORGE","The Power of the Dog"
"27078","          Everyone’s here. We’re about to","The Power of the Dog"
"27079","          eat.","The Power of the Dog"
"27080","","The Power of the Dog"
"27081","                    PHIL","The Power of the Dog"
"27082","          So?","The Power of the Dog"
"27083","","The Power of the Dog"
"27084","                    GEORGE","The Power of the Dog"
"27085","          Well they are asking after you.","The Power of the Dog"
"27086","","The Power of the Dog"
"27087","                    PHIL","The Power of the Dog"
"27088","          Really?","The Power of the Dog"
"27089","","The Power of the Dog"
"27090","                    GEORGE","The Power of the Dog"
"27091","          Yes. We’re counting on your","The Power of the Dog"
"27092","          conversation.","The Power of the Dog"
"27093","","The Power of the Dog"
"27094","                    PHIL","The Power of the Dog"
"27095","          Well you can count again.","The Power of the Dog"
"27096","","The Power of the Dog"
"27097","                    GEORGE","The Power of the Dog"
"27098","          I shouldn’t have said what I said","The Power of the Dog"
"27099","          to you about...","The Power of the Dog"
"27100","","The Power of the Dog"
"27101","                    PHIL","The Power of the Dog"
"27102","          You two can keep your apologies to","The Power of the Dog"
"27103","          yourself. I’m not coming.","The Power of the Dog"
"27104","","The Power of the Dog"
"27105","                    GEORGE","The Power of the Dog"
"27106","          What will I say? The Old Lady wants","The Power of the Dog"
"27107","          to see you too, she’s come a long","The Power of the Dog"
"27108","          way.","The Power of the Dog"
"27109","","The Power of the Dog"
"27110","                    PHIL","The Power of the Dog"
"27111","          Tell them the truth, that I stink","The Power of the Dog"
"27112","          and I like it!","The Power of the Dog"
"27113","","The Power of the Dog"
"27114","George looks stunned.","The Power of the Dog"
"27115","","The Power of the Dog"
"27116","Beside Phil are the parts of Bronco’s saddle and bridle; all","The Power of the Dog"
"27117","the metal pieces, the bit, the buckles, the spurs are lined","The Power of the Dog"
"27118","up as Phil polishes with Silvo and a soft dark stained cloth.","The Power of the Dog"
"27119","With his wool chaps on Phil looks like a satyr.","The Power of the Dog"
"27120","                                                             53.","The Power of the Dog"
"27121","","The Power of the Dog"
"27122","","The Power of the Dog"
"27123","79   INT - BURBANK RANCH HOUSE/LOUNGE/DINING ROOMS - EVE          79","The Power of the Dog"
"27124","","The Power of the Dog"
"27125","     Rose rises as Lola comes in with a tray of coffee. She begins","The Power of the Dog"
"27126","     anxiously to pour the coffees. She is relieved that her hand","The Power of the Dog"
"27127","     only trembles a little as she serves. At the end of the table","The Power of the Dog"
"27128","     is Phil’s still set and untouched place, and part eaten","The Power of the Dog"
"27129","     mousses sit on everyone’s dessert plates.","The Power of the Dog"
"27130","","The Power of the Dog"
"27131","                         GEORGINA","The Power of the Dog"
"27132","               - One night I opened my closet and","The Power of the Dog"
"27133","               there on a blanket was a rat’s nest","The Power of the Dog"
"27134","               full of its treasure, six silver","The Power of the Dog"
"27135","               spoons with the Governor’s coat of","The Power of the Dog"
"27136","               arms. The rat was up on its hind","The Power of the Dog"
"27137","               legs showing its teeth to me.","The Power of the Dog"
"27138","","The Power of the Dog"
"27139","     And the Governor’s Wife does a toothy imitation. The group","The Power of the Dog"
"27140","     laugh but Rose can’t manage more than a weak smile as she","The Power of the Dog"
"27141","     passes coffee to the Governor with two hands to manage the","The Power of the Dog"
"27142","     trembling.","The Power of the Dog"
"27143","","The Power of the Dog"
"27144","                         EDWARD","The Power of the Dog"
"27145","               It’s a shame your brother missed","The Power of the Dog"
"27146","               the dinner.","The Power of the Dog"
"27147","","The Power of the Dog"
"27148","                         THE OLD LADY","The Power of the Dog"
"27149","               Nothing could have happened to Phil","The Power of the Dog"
"27150","               could it?","The Power of the Dog"
"27151","","The Power of the Dog"
"27152","     Rose looks at George disturbed.","The Power of the Dog"
"27153","","The Power of the Dog"
"27154","                         GEORGE","The Power of the Dog"
"27155","               No he’ll be fine, something just","The Power of the Dog"
"27156","               must have come up.","The Power of the Dog"
"27157","","The Power of the Dog"
"27158","     Rose sits back at the table, she bows her head and sips her","The Power of the Dog"
"27159","     wine. A pause descends. Finally the Governor’s eyes glide","The Power of the Dog"
"27160","     over to his wife then across to the piano.","The Power of the Dog"
"27161","","The Power of the Dog"
"27162","                         GEORGINA","The Power of the Dog"
"27163","               So Rose are you going to play for","The Power of the Dog"
"27164","               us?","The Power of the Dog"
"27165","","The Power of the Dog"
"27166","                         THE OLD LADY","The Power of the Dog"
"27167","               Yes, George told me you play very","The Power of the Dog"
"27168","               well.","The Power of the Dog"
"27169","","The Power of the Dog"
"27170","                         ROSE","The Power of the Dog"
"27171","               Ohh no, I’m terribly out of","The Power of the Dog"
"27172","               practice.","The Power of the Dog"
"27173","","The Power of the Dog"
"27174","                         GEORGE","The Power of the Dog"
"27175","               Come now, you’ve been playing a lot","The Power of the Dog"
"27176","               you know you have.","The Power of the Dog"
"27177","                                                        54.","The Power of the Dog"
"27178","","The Power of the Dog"
"27179","","The Power of the Dog"
"27180","Rose’s head is whirling and a terrible pressure is squeezing","The Power of the Dog"
"27181","her brain.","The Power of the Dog"
"27182","","The Power of the Dog"
"27183","The Governor glimpses his pocket watch then crosses his legs","The Power of the Dog"
"27184","to the side of the table.","The Power of the Dog"
"27185","","The Power of the Dog"
"27186","Rose’s palms are wet, her throat closed so her voice shoots","The Power of the Dog"
"27187","up when she speaks.","The Power of the Dog"
"27188","","The Power of the Dog"
"27189","                    ROSE","The Power of the Dog"
"27190","          I don’t know what to play.","The Power of the Dog"
"27191","","The Power of the Dog"
"27192","                    GEORGE","The Power of the Dog"
"27193","          Play the one I like.","The Power of the Dog"
"27194","","The Power of the Dog"
"27195","                      ROSE","The Power of the Dog"
"27196","          What one?","The Power of the Dog"
"27197","","The Power of the Dog"
"27198","George is surprised, Rose knows exactly which one he likes.","The Power of the Dog"
"27199","","The Power of the Dog"
"27200","                    GEORGE","The Power of the Dog"
"27201","          Why the one about the Gypsy.","The Power of the Dog"
"27202","","The Power of the Dog"
"27203","                    ROSE","The Power of the Dog"
"27204","          I’m not sure I can remember that","The Power of the Dog"
"27205","          one.","The Power of the Dog"
"27206","","The Power of the Dog"
"27207","                    GEORGE","The Power of the Dog"
"27208","          Play anything.","The Power of the Dog"
"27209","","The Power of the Dog"
"27210","Rose moves over to the piano. She looks at Phil’s untouched","The Power of the Dog"
"27211","place setting, chilled. She rubs her hands and places them on","The Power of the Dog"
"27212","the piano. Nothing, absolutely nothing. The Governor and his","The Power of the Dog"
"27213","Wife exchange looks. Rose can’t seem to move, she is frozen.","The Power of the Dog"
"27214","Finally she brings her hands down beside her and folds them.","The Power of the Dog"
"27215","","The Power of the Dog"
"27216","George’s beam turns to concern and confusion. He looks at the","The Power of the Dog"
"27217","Governor who is raising his eyebrows and glancing at his","The Power of the Dog"
"27218","Wife, there is no rescuing this little moment....","The Power of the Dog"
"27219","","The Power of the Dog"
"27220","                     ROSE","The Power of the Dog"
"27221","          I’m so sorry. I can’t seem to play.","The Power of the Dog"
"27222","          I used to play in a cinema pit -","The Power of the Dog"
"27223","          for hours.","The Power of the Dog"
"27224","","The Power of the Dog"
"27225","Rose shakes her head and sees George’s look of surprise and","The Power of the Dog"
"27226","disappointment, her heart stops and her smile fails her. The","The Power of the Dog"
"27227","Governor stands and everyone else stands and moves towards","The Power of the Dog"
"27228","the door leaving Rose at the piano.","The Power of the Dog"
"27229","","The Power of the Dog"
"27230","                    EDWARD","The Power of the Dog"
"27231","          Well she got you halter trained,","The Power of the Dog"
"27232","          right George, that’s the main","The Power of the Dog"
"27233","          thing.","The Power of the Dog"
"27234","                                                        55.","The Power of the Dog"
"27235","","The Power of the Dog"
"27236","","The Power of the Dog"
"27237","                       ROSE","The Power of the Dog"
"27238","          I’m sorry.","The Power of the Dog"
"27239","","The Power of the Dog"
"27240","George smiles puzzled.","The Power of the Dog"
"27241","","The Power of the Dog"
"27242","                    EDWARD","The Power of the Dog"
"27243","          No, it was a lovely, lovely","The Power of the Dog"
"27244","          evening.","The Power of the Dog"
"27245","","The Power of the Dog"
"27246","The group are near the front door, coats have been fetched","The Power of the Dog"
"27247","and in the confusion Phil has entered quietly. He looks at","The Power of the Dog"
"27248","the crestfallen Rose who looks back at him, for once too numb","The Power of the Dog"
"27249","to be afraid, yet she reads his victory and knows it’s true","The Power of the Dog"
"27250","the evening has been a failure. Sharp-eyed Phil has noticed","The Power of the Dog"
"27251","her turban and it’s now drooping feather he cocks his head on","The Power of the Dog"
"27252","the angle of the feather. Rose watches him, face burning","The Power of the Dog"
"27253","knowing now it can be worse, he could do much more than win,","The Power of the Dog"
"27254","he could crush her.","The Power of the Dog"
"27255","","The Power of the Dog"
"27256","The Governor’s Wife returns from the coat room to see Phil.","The Power of the Dog"
"27257","","The Power of the Dog"
"27258","                    GEORGINA","The Power of the Dog"
"27259","          Oh you’re Phil. So you weren’t","The Power of the Dog"
"27260","          eaten by a cougar.","The Power of the Dog"
"27261","","The Power of the Dog"
"27262","                       PHIL","The Power of the Dog"
"27263","          Not yet...","The Power of the Dog"
"27264","","The Power of the Dog"
"27265","                    GEORGINA","The Power of the Dog"
"27266","          I am sorry to have missed your","The Power of the Dog"
"27267","          conversation, I’ve heard that","The Power of the Dog"
"27268","          you’re brilliant.","The Power of the Dog"
"27269","","The Power of the Dog"
"27270","The Governor turns towards Phil to shake his hand.","The Power of the Dog"
"27271","","The Power of the Dog"
"27272","                    PHIL","The Power of the Dog"
"27273","          You’re going to want to keep your","The Power of the Dog"
"27274","          distance, I’m straight off the","The Power of the Dog"
"27275","          horse. Anyhows you don’t need","The Power of the Dog"
"27276","          conversation you been listening to","The Power of the Dog"
"27277","          the panano and dancing I guess. You","The Power of the Dog"
"27278","          danced?","The Power of the Dog"
"27279","","The Power of the Dog"
"27280","Nobody speaks. Rose shuts the piano.","The Power of the Dog"
"27281","","The Power of the Dog"
"27282","                    PHIL (CONT'D)","The Power of the Dog"
"27283","          You didn’t play? You sure practised","The Power of the Dog"
"27284","          a terrible lot.","The Power of the Dog"
"27285","","The Power of the Dog"
"27286","Phil whistles the Gypsy song as he walks past Rose to the","The Power of the Dog"
"27287","table, he takes a piece of bread from a silver bowl and","The Power of the Dog"
"27288","coolly loads butter on it.","The Power of the Dog"
"27289","                                                              56.","The Power of the Dog"
"27290","","The Power of the Dog"
"27291","","The Power of the Dog"
"27292","                         PHIL (CONT'D)","The Power of the Dog"
"27293","               What a shame, see you wouldn’t","The Power of the Dog"
"27294","               think there would be much","The Power of the Dog"
"27295","               difference between a cinema pit and","The Power of the Dog"
"27296","               a dinner party.","The Power of the Dog"
"27297","","The Power of the Dog"
"27298","     Rose is listening to Phil painfully, hopelessly. The Old Lady","The Power of the Dog"
"27299","     stands abruptly looking at Phil sternly.","The Power of the Dog"
"27300","","The Power of the Dog"
"27301","                         THE OLD LADY","The Power of the Dog"
"27302","               Where have you been Phil? I could","The Power of the Dog"
"27303","               hardly eat worrying about you.","The Power of the Dog"
"27304","","The Power of the Dog"
"27305","                         PHIL","The Power of the Dog"
"27306","               I didn’t get washed up so I didn’t","The Power of the Dog"
"27307","               come.","The Power of the Dog"
"27308","","The Power of the Dog"
"27309","     Phil takes meat left on the table and goes to the fire where","The Power of the Dog"
